source,target,edge_type
CLM-006724,DEV-002131,USES_DEVICE
CLM-006725,CUS-000979,FILED_BY
CLM-006725,DEV-001167,USES_DEVICE
CLM-006726,CUS-000740,FILED_BY
CLM-006726,DEV-001940,USES_DEVICE
CLM-006726,REP-000027,REPAIRED_BY
CLM-006727,CUS-002346,FILED_BY
CLM-006727,DEV-001610,USES_DEVICE
CLM-006727,REP-000569,REPAIRED_BY
CLM-006728,CUS-001437,FILED_BY
CLM-006728,DEV-001895,USES_DEVICE
CLM-006728,REP-000282,REPAIRED_BY
CLM-006729,CUS-002586,FILED_BY
CLM-006729,DEV-000506,USES_DEVICE
CLM-006729,REP-000633,REPAIRED_BY
CLM-006730,CUS-000911,FILED_BY
CLM-006730,DEV-002949,USES_DEVICE
CLM-006730,REP-000273,REPAIRED_BY
CLM-006731,CUS-001024,FILED_BY
CLM-006731,DEV-002484,USES_DEVICE
CLM-006731,REP-000459,REPAIRED_BY
CLM-006732,CUS-002040,FILED_BY
CLM-006732,DEV-001306,USES_DEVICE
CLM-006732,REP-000112,REPAIRED_BY
CLM-006733,CUS-002952,FILED_BY
CLM-006733,DEV-000651,USES_DEVICE
CLM-006734,CUS-002736,FILED_BY
CLM-006734,DEV-000131,USES_DEVICE
CLM-006734,REP-000276,REPAIRED_BY
CLM-006735,CUS-000987,FILED_BY
CLM-006735,DEV-001483,USES_DEVICE
CLM-006735,REP-000497,REPAIRED_BY
CLM-006736,CUS-002689,FILED_BY
CLM-006736,DEV-001989,USES_DEVICE
CLM-006737,CUS-002893,FILED_BY
CLM-006737,DEV-002961,USES_DEVICE
CLM-006737,REP-000227,REPAIRED_BY
CLM-006738,CUS-002639,FILED_BY
CLM-006738,DEV-001198,USES_DEVICE
CLM-006738,REP-000064,REPAIRED_BY
CLM-006739,CUS-000145,FILED_BY
CLM-006739,DEV-001818,USES_DEVICE
CLM-006739,REP-000184,REPAIRED_BY
CLM-006740,CUS-002488,FILED_BY
CLM-006740,DEV-001071,USES_DEVICE
CLM-006741,CUS-000547,FILED_BY
CLM-006741,DEV-002279,USES_DEVICE
CLM-006741,REP-000530,REPAIRED_BY
CLM-006742,CUS-000226,FILED_BY
CLM-006742,DEV-002494,USES_DEVICE
CLM-006742,REP-000309,REPAIRED_BY
CLM-006743,CUS-002492,FILED_BY
CLM-006743,DEV-002257,USES_DEVICE
CLM-006744,CUS-002756,FILED_BY
CLM-006744,DEV-000386,USES_DEVICE
CLM-006744,REP-000553,REPAIRED_BY
CLM-006745,CUS-002510,FILED_BY
CLM-006745,DEV-000958,USES_DEVICE
CLM-006745,REP-000138,REPAIRED_BY
CLM-006746,CUS-002448,FILED_BY
CLM-006746,DEV-000264,USES_DEVICE
CLM-006747,CUS-000190,FILED_BY
CLM-006747,DEV-000037,USES_DEVICE
CLM-006747,REP-000492,REPAIRED_BY
CLM-006748,CUS-000127,FILED_BY
CLM-006748,DEV-001187,USES_DEVICE
CLM-006748,REP-000560,REPAIRED_BY
CLM-006749,CUS-000172,FILED_BY
CLM-006749,DEV-002379,USES_DEVICE
CLM-006749,REP-000144,REPAIRED_BY
CLM-006750,CUS-002421,FILED_BY
CLM-006750,DEV-001954,USES_DEVICE
CLM-006750,REP-000328,REPAIRED_BY
CLM-006751,CUS-002744,FILED_BY
CLM-006751,DEV-001158,USES_DEVICE
CLM-006751,REP-000359,REPAIRED_BY
CLM-006752,CUS-000936,FILED_BY
CLM-006752,DEV-001735,USES_DEVICE
CLM-006753,CUS-002673,FILED_BY
CLM-006753,DEV-002300,USES_DEVICE
CLM-006753,REP-000128,REPAIRED_BY
CLM-006754,CUS-000059,FILED_BY
CLM-006754,DEV-001888,USES_DEVICE
CLM-006754,REP-000157,REPAIRED_BY
CLM-006755,CUS-000901,FILED_BY
CLM-006755,DEV-000378,USES_DEVICE
CLM-006756,CUS-000007,FILED_BY
CLM-006756,DEV-000032,USES_DEVICE
CLM-006756,REP-000392,REPAIRED_BY
CLM-006757,CUS-002608,FILED_BY
CLM-006757,DEV-001316,USES_DEVICE
CLM-006757,REP-000031,REPAIRED_BY
CLM-006758,CUS-002254,FILED_BY
CLM-006758,DEV-002310,USES_DEVICE
CLM-006759,CUS-000219,FILED_BY
CLM-006759,DEV-001674,USES_DEVICE
CLM-006760,CUS-002577,FILED_BY
CLM-006760,DEV-000288,USES_DEVICE
CLM-006760,REP-000018,REPAIRED_BY
CLM-006761,CUS-001067,FILED_BY
CLM-006761,DEV-001455,USES_DEVICE
CLM-006761,REP-000316,REPAIRED_BY
CLM-006762,CUS-002754,FILED_BY
CLM-006762,DEV-001746,USES_DEVICE
CLM-006762,REP-000207,REPAIRED_BY
CLM-006763,CUS-000895,FILED_BY
CLM-006763,DEV-000272,USES_DEVICE
CLM-006763,REP-000684,REPAIRED_BY
CLM-006764,CUS-002932,FILED_BY
CLM-006764,DEV-001548,USES_DEVICE
CLM-006764,REP-000095,REPAIRED_BY
CLM-006765,CUS-002648,FILED_BY
CLM-006765,DEV-000252,USES_DEVICE
CLM-006765,REP-000655,REPAIRED_BY
CLM-006766,CUS-002628,FILED_BY
CLM-006766,DEV-002669,USES_DEVICE
CLM-006766,REP-000640,REPAIRED_BY
CLM-006767,CUS-002952,FILED_BY
CLM-006767,DEV-002021,USES_DEVICE
CLM-006768,CUS-001641,FILED_BY
CLM-006768,DEV-001463,USES_DEVICE
CLM-006768,REP-000659,REPAIRED_BY
CLM-006769,CUS-002561,FILED_BY
CLM-006769,DEV-002689,USES_DEVICE
CLM-006769,REP-000177,REPAIRED_BY
CLM-006770,CUS-002076,FILED_BY
CLM-006770,DEV-002987,USES_DEVICE
CLM-006771,CUS-002530,FILED_BY
CLM-006771,DEV-001861,USES_DEVICE
CLM-006771,REP-000207,REPAIRED_BY
CLM-006772,CUS-001449,FILED_BY
CLM-006772,DEV-002107,USES_DEVICE
CLM-006772,REP-000162,REPAIRED_BY
CLM-006773,CUS-002612,FILED_BY
CLM-006773,DEV-002116,USES_DEVICE
CLM-006773,REP-000507,REPAIRED_BY
CLM-006774,CUS-001312,FILED_BY
CLM-006774,DEV-001241,USES_DEVICE
CLM-006774,REP-000449,REPAIRED_BY
CLM-006775,CUS-001055,FILED_BY
CLM-006775,DEV-000331,USES_DEVICE
CLM-006776,CUS-001256,FILED_BY
CLM-006776,DEV-000440,USES_DEVICE
CLM-006777,CUS-000227,FILED_BY
CLM-006777,DEV-000175,USES_DEVICE
CLM-006777,REP-000479,REPAIRED_BY
CLM-006778,CUS-001689,FILED_BY
CLM-006778,DEV-002234,USES_DEVICE
CLM-006779,CUS-001506,FILED_BY
CLM-006779,DEV-002091,USES_DEVICE
CLM-006780,CUS-002868,FILED_BY
CLM-006780,DEV-001290,USES_DEVICE
CLM-006780,REP-000475,REPAIRED_BY
CLM-006781,CUS-002303,FILED_BY
CLM-006781,DEV-002183,USES_DEVICE
CLM-006781,REP-000047,REPAIRED_BY
CLM-006782,CUS-000895,FILED_BY
CLM-006782,DEV-000272,USES_DEVICE
CLM-006782,REP-000021,REPAIRED_BY
CLM-006783,CUS-001092,FILED_BY
CLM-006783,DEV-002012,USES_DEVICE
CLM-006783,REP-000565,REPAIRED_BY
CLM-006784,CUS-000826,FILED_BY
CLM-006784,DEV-001805,USES_DEVICE
CLM-006785,CUS-001472,FILED_BY
CLM-006785,DEV-001107,USES_DEVICE
CLM-006785,REP-000444,REPAIRED_BY
CLM-006786,CUS-000980,FILED_BY
CLM-006786,DEV-001453,USES_DEVICE
CLM-006786,REP-000032,REPAIRED_BY
CLM-006787,CUS-002686,FILED_BY
CLM-006787,DEV-001831,USES_DEVICE
CLM-006787,REP-000617,REPAIRED_BY
CLM-006788,CUS-000221,FILED_BY
CLM-006788,DEV-001416,USES_DEVICE
CLM-006789,CUS-001419,FILED_BY
CLM-006789,DEV-000831,USES_DEVICE
CLM-006789,REP-000004,REPAIRED_BY
CLM-006790,CUS-002651,FILED_BY
CLM-006790,DEV-001712,USES_DEVICE
CLM-006790,REP-000591,REPAIRED_BY
CLM-006791,CUS-002772,FILED_BY
CLM-006791,DEV-000704,USES_DEVICE
CLM-006792,CUS-002177,FILED_BY
CLM-006792,DEV-002816,USES_DEVICE
CLM-006793,CUS-001427,FILED_BY
CLM-006793,DEV-001241,USES_DEVICE
CLM-006793,REP-000599,REPAIRED_BY
CLM-006794,CUS-001922,FILED_BY
CLM-006794,DEV-000482,USES_DEVICE
CLM-006794,REP-000355,REPAIRED_BY
CLM-006795,CUS-001166,FILED_BY
CLM-006795,DEV-001312,USES_DEVICE
CLM-006795,REP-000434,REPAIRED_BY
CLM-006796,CUS-002149,FILED_BY
CLM-006796,DEV-002949,USES_DEVICE
CLM-006797,CUS-001420,FILED_BY
CLM-006797,DEV-001597,USES_DEVICE
CLM-006797,REP-000002,REPAIRED_BY
CLM-006798,CUS-001391,FILED_BY
CLM-006798,DEV-000284,USES_DEVICE
CLM-006798,REP-000276,REPAIRED_BY
CLM-006799,CUS-000209,FILED_BY
CLM-006799,DEV-001831,USES_DEVICE
CLM-006800,CUS-000954,FILED_BY
CLM-006800,DEV-001856,USES_DEVICE
CLM-006800,REP-000497,REPAIRED_BY
CLM-006801,CUS-001502,FILED_BY
CLM-006801,DEV-002725,USES_DEVICE
CLM-006802,CUS-001059,FILED_BY
CLM-006802,DEV-001191,USES_DEVICE
CLM-006803,CUS-000501,FILED_BY
CLM-006803,DEV-001849,USES_DEVICE
CLM-006803,REP-000653,REPAIRED_BY
CLM-006804,CUS-002360,FILED_BY
CLM-006804,DEV-001883,USES_DEVICE
CLM-006804,REP-000364,REPAIRED_BY
CLM-006805,CUS-000021,FILED_BY
CLM-006805,DEV-001265,USES_DEVICE
CLM-006806,CUS-000185,FILED_BY
CLM-006806,DEV-001548,USES_DEVICE
CLM-006806,REP-000035,REPAIRED_BY
CLM-006807,CUS-000564,FILED_BY
CLM-006807,DEV-000563,USES_DEVICE
CLM-006807,REP-000319,REPAIRED_BY
CLM-006808,CUS-001560,FILED_BY
CLM-006808,DEV-000808,USES_DEVICE
CLM-006808,REP-000574,REPAIRED_BY
CLM-006809,CUS-001704,FILED_BY
CLM-006809,DEV-002569,USES_DEVICE
CLM-006810,CUS-001830,FILED_BY
CLM-006810,DEV-000476,USES_DEVICE
CLM-006810,REP-000232,REPAIRED_BY
CLM-006811,CUS-001559,FILED_BY
CLM-006811,DEV-000529,USES_DEVICE
CLM-006811,REP-000463,REPAIRED_BY
CLM-006812,CUS-002357,FILED_BY
CLM-006812,DEV-001382,USES_DEVICE
CLM-006813,CUS-002251,FILED_BY
CLM-006813,DEV-001605,USES_DEVICE
CLM-006814,CUS-000446,FILED_BY
CLM-006814,DEV-000433,USES_DEVICE
CLM-006815,CUS-000171,FILED_BY
CLM-006815,DEV-002064,USES_DEVICE
CLM-006816,CUS-002930,FILED_BY
CLM-006816,DEV-002967,USES_DEVICE
CLM-006816,REP-000465,REPAIRED_BY
CLM-006817,CUS-001418,FILED_BY
CLM-006817,DEV-000314,USES_DEVICE
CLM-006817,REP-000303,REPAIRED_BY
CLM-006818,CUS-002104,FILED_BY
CLM-006818,DEV-002120,USES_DEVICE
CLM-006818,REP-000151,REPAIRED_BY
CLM-006819,CUS-002626,FILED_BY
CLM-006819,DEV-000559,USES_DEVICE
CLM-006819,REP-000653,REPAIRED_BY
CLM-006820,CUS-000512,FILED_BY
CLM-006820,DEV-002380,USES_DEVICE
CLM-006821,CUS-002991,FILED_BY
CLM-006821,DEV-002077,USES_DEVICE
CLM-006821,REP-000337,REPAIRED_BY
CLM-006822,CUS-000755,FILED_BY
CLM-006822,DEV-000805,USES_DEVICE
CLM-006822,REP-000052,REPAIRED_BY
CLM-006823,CUS-000747,FILED_BY
CLM-006823,DEV-002729,USES_DEVICE
CLM-006823,REP-000180,REPAIRED_BY
CLM-006824,CUS-002805,FILED_BY
CLM-006824,DEV-002812,USES_DEVICE
CLM-006824,REP-000044,REPAIRED_BY
CLM-006825,CUS-002947,FILED_BY
CLM-006825,DEV-002699,USES_DEVICE
CLM-006825,REP-000171,REPAIRED_BY
CLM-006826,CUS-001423,FILED_BY
CLM-006826,DEV-000325,USES_DEVICE
CLM-006826,REP-000397,REPAIRED_BY
CLM-006827,CUS-000146,FILED_BY
CLM-006827,DEV-001586,USES_DEVICE
CLM-006827,REP-000039,REPAIRED_BY
CLM-006828,CUS-002530,FILED_BY
CLM-006828,DEV-001861,USES_DEVICE
CLM-006828,REP-000121,REPAIRED_BY
CLM-006829,CUS-000381,FILED_BY
CLM-006829,DEV-002891,USES_DEVICE
CLM-006829,REP-000688,REPAIRED_BY
CLM-006830,CUS-002920,FILED_BY
CLM-006830,DEV-002834,USES_DEVICE
CLM-006830,REP-000610,REPAIRED_BY
CLM-006831,CUS-000358,FILED_BY
CLM-006831,DEV-001440,USES_DEVICE
CLM-006832,CUS-001427,FILED_BY
CLM-006832,DEV-002449,USES_DEVICE
CLM-006833,CUS-002638,FILED_BY
CLM-006833,DEV-001481,USES_DEVICE
CLM-006834,CUS-002377,FILED_BY
CLM-006834,DEV-001927,USES_DEVICE
CLM-006834,REP-000337,REPAIRED_BY
CLM-006835,CUS-001262,FILED_BY
CLM-006835,DEV-002418,USES_DEVICE
CLM-006835,REP-000609,REPAIRED_BY
CLM-006836,CUS-002679,FILED_BY
CLM-006836,DEV-000824,USES_DEVICE
CLM-006836,REP-000519,REPAIRED_BY
CLM-006837,CUS-000776,FILED_BY
CLM-006837,DEV-000349,USES_DEVICE
CLM-006838,CUS-002906,FILED_BY
CLM-006838,DEV-002444,USES_DEVICE
CLM-006838,REP-000402,REPAIRED_BY
CLM-006839,CUS-001407,FILED_BY
CLM-006839,DEV-000305,USES_DEVICE
CLM-006839,REP-000150,REPAIRED_BY
CLM-006840,CUS-001669,FILED_BY
CLM-006840,DEV-002860,USES_DEVICE
CLM-006840,REP-000499,REPAIRED_BY
CLM-006841,CUS-001727,FILED_BY
CLM-006841,DEV-002340,USES_DEVICE
CLM-006841,REP-000243,REPAIRED_BY
CLM-006842,CUS-002239,FILED_BY
CLM-006842,DEV-002144,USES_DEVICE
CLM-006842,REP-000041,REPAIRED_BY
CLM-006843,CUS-001093,FILED_BY
CLM-006843,DEV-002677,USES_DEVICE
CLM-006843,REP-000397,REPAIRED_BY
CLM-006844,CUS-001023,FILED_BY
CLM-006844,DEV-000725,USES_DEVICE
CLM-006845,CUS-002767,FILED_BY
CLM-006845,DEV-002386,USES_DEVICE
CLM-006846,CUS-001597,FILED_BY
CLM-006846,DEV-001244,USES_DEVICE
CLM-006846,REP-000658,REPAIRED_BY
CLM-006847,CUS-002392,FILED_BY
CLM-006847,DEV-002894,USES_DEVICE
CLM-006847,REP-000241,REPAIRED_BY
CLM-006848,CUS-001357,FILED_BY
CLM-006848,DEV-002593,USES_DEVICE
CLM-006849,CUS-002516,FILED_BY
CLM-006849,DEV-002011,USES_DEVICE
CLM-006849,REP-000453,REPAIRED_BY
CLM-006850,CUS-000710,FILED_BY
CLM-006850,DEV-001523,USES_DEVICE
CLM-006850,REP-000081,REPAIRED_BY
CLM-006851,CUS-000368,FILED_BY
CLM-006851,DEV-002322,USES_DEVICE
CLM-006852,CUS-002868,FILED_BY
CLM-006852,DEV-001290,USES_DEVICE
CLM-006853,CUS-000960,FILED_BY
CLM-006853,DEV-002722,USES_DEVICE
CLM-006854,CUS-002286,FILED_BY
CLM-006854,DEV-001288,USES_DEVICE
CLM-006854,REP-000195,REPAIRED_BY
CLM-006855,CUS-002130,FILED_BY
CLM-006855,DEV-000498,USES_DEVICE
CLM-006855,REP-000255,REPAIRED_BY
CLM-006856,CUS-002967,FILED_BY
CLM-006856,DEV-002073,USES_DEVICE
CLM-006856,REP-000027,REPAIRED_BY
CLM-006857,CUS-001440,FILED_BY
CLM-006857,DEV-002807,USES_DEVICE
CLM-006857,REP-000245,REPAIRED_BY
CLM-006858,CUS-000387,FILED_BY
CLM-006858,DEV-000525,USES_DEVICE
CLM-006859,CUS-000987,FILED_BY
CLM-006859,DEV-002252,USES_DEVICE
CLM-006860,CUS-002208,FILED_BY
CLM-006860,DEV-000153,USES_DEVICE
CLM-006860,REP-000573,REPAIRED_BY
CLM-006861,CUS-002887,FILED_BY
CLM-006861,DEV-001454,USES_DEVICE
CLM-006862,CUS-002885,FILED_BY
CLM-006862,DEV-001078,USES_DEVICE
CLM-006863,CUS-002203,FILED_BY
CLM-006863,DEV-000634,USES_DEVICE
CLM-006864,CUS-002355,FILED_BY
CLM-006864,DEV-000220,USES_DEVICE
CLM-006864,REP-000006,REPAIRED_BY
CLM-006865,CUS-001770,FILED_BY
CLM-006865,DEV-002590,USES_DEVICE
CLM-006866,CUS-002394,FILED_BY
CLM-006866,DEV-002140,USES_DEVICE
CLM-006866,REP-000244,REPAIRED_BY
CLM-006867,CUS-000360,FILED_BY
CLM-006867,DEV-001691,USES_DEVICE
CLM-006867,REP-000662,REPAIRED_BY
CLM-006868,CUS-000073,FILED_BY
CLM-006868,DEV-001399,USES_DEVICE
CLM-006868,REP-000142,REPAIRED_BY
CLM-006869,CUS-000931,FILED_BY
CLM-006869,DEV-001040,USES_DEVICE
CLM-006870,CUS-002086,FILED_BY
CLM-006870,DEV-001411,USES_DEVICE
CLM-006870,REP-000127,REPAIRED_BY
CLM-006871,CUS-002823,FILED_BY
CLM-006871,DEV-001046,USES_DEVICE
CLM-006872,CUS-000365,FILED_BY
CLM-006872,DEV-000476,USES_DEVICE
CLM-006872,REP-000016,REPAIRED_BY
CLM-006873,CUS-002595,FILED_BY
CLM-006873,DEV-001924,USES_DEVICE
CLM-006874,CUS-001887,FILED_BY
CLM-006874,DEV-002121,USES_DEVICE
CLM-006875,CUS-001581,FILED_BY
CLM-006875,DEV-002784,USES_DEVICE
CLM-006875,REP-000070,REPAIRED_BY
CLM-006876,CUS-002239,FILED_BY
CLM-006876,DEV-000832,USES_DEVICE
CLM-006876,REP-000622,REPAIRED_BY
CLM-006877,CUS-001432,FILED_BY
CLM-006877,DEV-000453,USES_DEVICE
CLM-006878,CUS-002090,FILED_BY
CLM-006878,DEV-001770,USES_DEVICE
CLM-006879,CUS-002060,FILED_BY
CLM-006879,DEV-002454,USES_DEVICE
CLM-006879,REP-000023,REPAIRED_BY
CLM-006880,CUS-002942,FILED_BY
CLM-006880,DEV-000864,USES_DEVICE
CLM-006880,REP-000521,REPAIRED_BY
CLM-006881,CUS-002555,FILED_BY
CLM-006881,DEV-001837,USES_DEVICE
CLM-006882,CUS-002886,FILED_BY
CLM-006882,DEV-000827,USES_DEVICE
CLM-006883,CUS-000602,FILED_BY
CLM-006883,DEV-001361,USES_DEVICE
CLM-006883,REP-000058,REPAIRED_BY
CLM-006884,CUS-002625,FILED_BY
CLM-006884,DEV-000549,USES_DEVICE
CLM-006885,CUS-001815,FILED_BY
CLM-006885,DEV-000101,USES_DEVICE
CLM-006885,REP-000636,REPAIRED_BY
CLM-006886,CUS-000992,FILED_BY
CLM-006886,DEV-001186,USES_DEVICE
CLM-006886,REP-000020,REPAIRED_BY
CLM-006887,CUS-002115,FILED_BY
CLM-006887,DEV-001789,USES_DEVICE
CLM-006887,REP-000382,REPAIRED_BY
CLM-006888,CUS-000624,FILED_BY
CLM-006888,DEV-001881,USES_DEVICE
CLM-006889,CUS-001170,FILED_BY
CLM-006889,DEV-000905,USES_DEVICE
CLM-006889,REP-000533,REPAIRED_BY
CLM-006890,CUS-000189,FILED_BY
CLM-006890,DEV-001815,USES_DEVICE
CLM-006890,REP-000668,REPAIRED_BY
CLM-006891,CUS-001932,FILED_BY
CLM-006891,DEV-000032,USES_DEVICE
CLM-006891,REP-000300,REPAIRED_BY
CLM-006892,CUS-002274,FILED_BY
CLM-006892,DEV-001158,USES_DEVICE
CLM-006892,REP-000040,REPAIRED_BY
CLM-006893,CUS-000992,FILED_BY
CLM-006893,DEV-001186,USES_DEVICE
CLM-006894,CUS-002149,FILED_BY
CLM-006894,DEV-002869,USES_DEVICE
CLM-006895,CUS-001017,FILED_BY
CLM-006895,DEV-000696,USES_DEVICE
CLM-006895,REP-000479,REPAIRED_BY
CLM-006896,CUS-001309,FILED_BY
CLM-006896,DEV-000245,USES_DEVICE
CLM-006897,CUS-002677,FILED_BY
CLM-006897,DEV-000501,USES_DEVICE
CLM-006898,CUS-002557,FILED_BY
CLM-006898,DEV-001533,USES_DEVICE
CLM-006899,CUS-000807,FILED_BY
CLM-006899,DEV-002342,USES_DEVICE
CLM-006900,CUS-001909,FILED_BY
CLM-006900,DEV-001955,USES_DEVICE
CLM-006900,REP-000668,REPAIRED_BY
CLM-006901,CUS-002898,FILED_BY
CLM-006901,DEV-001585,USES_DEVICE
CLM-006901,REP-000324,REPAIRED_BY
CLM-006902,CUS-001554,FILED_BY
CLM-006902,DEV-001892,USES_DEVICE
CLM-006903,CUS-000633,FILED_BY
CLM-006903,DEV-001334,USES_DEVICE
CLM-006903,REP-000261,REPAIRED_BY
CLM-006904,CUS-002101,FILED_BY
CLM-006904,DEV-002835,USES_DEVICE
CLM-006905,CUS-001689,FILED_BY
CLM-006905,DEV-002234,USES_DEVICE
CLM-006905,REP-000363,REPAIRED_BY
CLM-006906,CUS-001848,FILED_BY
CLM-006906,DEV-001760,USES_DEVICE
CLM-006906,REP-000101,REPAIRED_BY
CLM-006907,CUS-001443,FILED_BY
CLM-006907,DEV-002983,USES_DEVICE
CLM-006907,REP-000139,REPAIRED_BY
CLM-006908,CUS-000900,FILED_BY
CLM-006908,DEV-000670,USES_DEVICE
CLM-006909,CUS-000574,FILED_BY
CLM-006909,DEV-002465,USES_DEVICE
CLM-006910,CUS-002989,FILED_BY
CLM-006910,DEV-002498,USES_DEVICE
CLM-006910,REP-000469,REPAIRED_BY
CLM-006911,CUS-000957,FILED_BY
CLM-006911,DEV-001311,USES_DEVICE
CLM-006911,REP-000507,REPAIRED_BY
CLM-006912,CUS-002606,FILED_BY
CLM-006912,DEV-002112,USES_DEVICE
CLM-006912,REP-000320,REPAIRED_BY
CLM-006913,CUS-000419,FILED_BY
CLM-006913,DEV-002813,USES_DEVICE
CLM-006913,REP-000349,REPAIRED_BY
CLM-006914,CUS-001186,FILED_BY
CLM-006914,DEV-000447,USES_DEVICE
CLM-006914,REP-000057,REPAIRED_BY
CLM-006915,CUS-000403,FILED_BY
CLM-006915,DEV-002722,USES_DEVICE
CLM-006915,REP-000358,REPAIRED_BY
CLM-006916,CUS-002394,FILED_BY
CLM-006916,DEV-002140,USES_DEVICE
CLM-006916,REP-000122,REPAIRED_BY
CLM-006917,CUS-001054,FILED_BY
CLM-006917,DEV-000491,USES_DEVICE
CLM-006918,CUS-002141,FILED_BY
CLM-006918,DEV-000543,USES_DEVICE
CLM-006919,CUS-000751,FILED_BY
CLM-006919,DEV-000954,USES_DEVICE
CLM-006919,REP-000615,REPAIRED_BY
CLM-006920,CUS-002058,FILED_BY
CLM-006920,DEV-002314,USES_DEVICE
CLM-006921,CUS-002686,FILED_BY
CLM-006921,DEV-001487,USES_DEVICE
CLM-006922,CUS-002825,FILED_BY
CLM-006922,DEV-000383,USES_DEVICE
CLM-006922,REP-000060,REPAIRED_BY
CLM-006923,CUS-002040,FILED_BY
CLM-006923,DEV-002217,USES_DEVICE
CLM-006924,CUS-002694,FILED_BY
CLM-006924,DEV-001267,USES_DEVICE
CLM-006924,REP-000212,REPAIRED_BY
CLM-006925,CUS-000696,FILED_BY
CLM-006925,DEV-002043,USES_DEVICE
CLM-006926,CUS-000139,FILED_BY
CLM-006926,DEV-002270,USES_DEVICE
CLM-006927,CUS-001069,FILED_BY
CLM-006927,DEV-001299,USES_DEVICE
CLM-006927,REP-000604,REPAIRED_BY
CLM-006928,CUS-000636,FILED_BY
CLM-006928,DEV-002570,USES_DEVICE
CLM-006929,CUS-001089,FILED_BY
CLM-006929,DEV-000740,USES_DEVICE
CLM-006929,REP-000118,REPAIRED_BY
CLM-006930,CUS-000998,FILED_BY
CLM-006930,DEV-001124,USES_DEVICE
CLM-006930,REP-000098,REPAIRED_BY
CLM-006931,CUS-000392,FILED_BY
CLM-006931,DEV-001647,USES_DEVICE
CLM-006931,REP-000543,REPAIRED_BY
CLM-006932,CUS-002818,FILED_BY
CLM-006932,DEV-001358,USES_DEVICE
CLM-006932,REP-000411,REPAIRED_BY
CLM-006933,CUS-001559,FILED_BY
CLM-006933,DEV-002615,USES_DEVICE
CLM-006933,REP-000682,REPAIRED_BY
CLM-006934,CUS-002595,FILED_BY
CLM-006934,DEV-001924,USES_DEVICE
CLM-006934,REP-000693,REPAIRED_BY
CLM-006935,CUS-000961,FILED_BY
CLM-006935,DEV-001049,USES_DEVICE
CLM-006936,CUS-002327,FILED_BY
CLM-006936,DEV-000337,USES_DEVICE
CLM-006937,CUS-002249,FILED_BY
CLM-006937,DEV-000486,USES_DEVICE
CLM-006938,CUS-001669,FILED_BY
CLM-006938,DEV-002441,USES_DEVICE
CLM-006938,REP-000557,REPAIRED_BY
CLM-006939,CUS-000502,FILED_BY
CLM-006939,DEV-001323,USES_DEVICE
CLM-006940,CUS-002547,FILED_BY
CLM-006940,DEV-000615,USES_DEVICE
CLM-006941,CUS-002430,FILED_BY
CLM-006941,DEV-002400,USES_DEVICE
CLM-006942,CUS-000070,FILED_BY
CLM-006942,DEV-001234,USES_DEVICE
CLM-006942,REP-000122,REPAIRED_BY
CLM-006943,CUS-001633,FILED_BY
CLM-006943,DEV-001664,USES_DEVICE
CLM-006943,REP-000306,REPAIRED_BY
CLM-006944,CUS-000408,FILED_BY
CLM-006944,DEV-002970,USES_DEVICE
CLM-006944,REP-000308,REPAIRED_BY
CLM-006945,CUS-001852,FILED_BY
CLM-006945,DEV-001101,USES_DEVICE
CLM-006945,REP-000008,REPAIRED_BY
CLM-006946,CUS-001863,FILED_BY
CLM-006946,DEV-001143,USES_DEVICE
CLM-006947,CUS-000753,FILED_BY
CLM-006947,DEV-002020,USES_DEVICE
CLM-006948,CUS-001997,FILED_BY
CLM-006948,DEV-001437,USES_DEVICE
CLM-006948,REP-000124,REPAIRED_BY
CLM-006949,CUS-000784,FILED_BY
CLM-006949,DEV-000126,USES_DEVICE
CLM-006949,REP-000649,REPAIRED_BY
CLM-006950,CUS-000789,FILED_BY
CLM-006950,DEV-000991,USES_DEVICE
CLM-006951,CUS-001506,FILED_BY
CLM-006951,DEV-002091,USES_DEVICE
CLM-006951,REP-000354,REPAIRED_BY
CLM-006952,CUS-000297,FILED_BY
CLM-006952,DEV-000056,USES_DEVICE
CLM-006952,REP-000330,REPAIRED_BY
CLM-006953,CUS-002398,FILED_BY
CLM-006953,DEV-001467,USES_DEVICE
CLM-006954,CUS-001779,FILED_BY
CLM-006954,DEV-001917,USES_DEVICE
CLM-006955,CUS-002366,FILED_BY
CLM-006955,DEV-002161,USES_DEVICE
CLM-006956,CUS-001755,FILED_BY
CLM-006956,DEV-000892,USES_DEVICE
CLM-006956,REP-000043,REPAIRED_BY
CLM-006957,CUS-002632,FILED_BY
CLM-006957,DEV-001708,USES_DEVICE
CLM-006958,CUS-000710,FILED_BY
CLM-006958,DEV-001964,USES_DEVICE
CLM-006958,REP-000475,REPAIRED_BY
CLM-006959,CUS-000969,FILED_BY
CLM-006959,DEV-001894,USES_DEVICE
CLM-006960,CUS-002656,FILED_BY
CLM-006960,DEV-001376,USES_DEVICE
CLM-006960,REP-000365,REPAIRED_BY
CLM-006961,CUS-002410,FILED_BY
CLM-006961,DEV-002762,USES_DEVICE
CLM-006962,CUS-002706,FILED_BY
CLM-006962,DEV-000231,USES_DEVICE
CLM-006962,REP-000215,REPAIRED_BY
CLM-006963,CUS-001097,FILED_BY
CLM-006963,DEV-002221,USES_DEVICE
CLM-006964,CUS-002747,FILED_BY
CLM-006964,DEV-000325,USES_DEVICE
