id,node_type,claim_amount,claim_type,claim_date
PAY-000527,payment_account,,,
PAY-000528,payment_account,,,
PAY-002407,payment_account,,,
PAY-000530,payment_account,,,
PAY-000531,payment_account,,,
PAY-000532,payment_account,,,
PAY-000533,payment_account,,,
PAY-000534,payment_account,,,
PAY-000535,payment_account,,,
PAY-000536,payment_account,,,
PAY-000537,payment_account,,,
PAY-000538,payment_account,,,
PAY-000539,payment_account,,,
PAY-000540,payment_account,,,
PAY-000541,payment_account,,,
PAY-000542,payment_account,,,
PAY-000543,payment_account,,,
PAY-000544,payment_account,,,
PAY-000545,payment_account,,,
PAY-000546,payment_account,,,
PAY-000547,payment_account,,,
PAY-000548,payment_account,,,
PAY-000549,payment_account,,,
PAY-000550,payment_account,,,
PAY-000551,payment_account,,,
PAY-000552,payment_account,,,
PAY-000553,payment_account,,,
PAY-000554,payment_account,,,
PAY-000555,payment_account,,,
PAY-000556,payment_account,,,
PAY-000557,payment_account,,,
PAY-000558,payment_account,,,
PAY-000559,payment_account,,,
PAY-000560,payment_account,,,
PAY-000561,payment_account,,,
PAY-000562,payment_account,,,
PAY-000563,payment_account,,,
PAY-000564,payment_account,,,
PAY-000565,payment_account,,,
PAY-000566,payment_account,,,
PAY-000568,payment_account,,,
PAY-000569,payment_account,,,
PAY-000570,payment_account,,,
PAY-000571,payment_account,,,
PAY-000572,payment_account,,,
PAY-000573,payment_account,,,
PAY-000574,payment_account,,,
PAY-000575,payment_account,,,
PAY-000576,payment_account,,,
PAY-000577,payment_account,,,
PAY-000578,payment_account,,,
PAY-000579,payment_account,,,
PAY-000580,payment_account,,,
PAY-000581,payment_account,,,
PAY-000582,payment_account,,,
PAY-000583,payment_account,,,
PAY-000584,payment_account,,,
PAY-000585,payment_account,,,
PAY-000586,payment_account,,,
PAY-000587,payment_account,,,
PAY-000588,payment_account,,,
PAY-000589,payment_account,,,
PAY-000590,payment_account,,,
PAY-000591,payment_account,,,
PAY-000592,payment_account,,,
PAY-000593,payment_account,,,
PAY-000594,payment_account,,,
PAY-000595,payment_account,,,
PAY-000596,payment_account,,,
PAY-000597,payment_account,,,
PAY-000598,payment_account,,,
PAY-000599,payment_account,,,
PAY-000600,payment_account,,,
PAY-000601,payment_account,,,
PAY-000603,payment_account,,,
PAY-000604,payment_account,,,
PAY-000605,payment_account,,,
PAY-000606,payment_account,,,
PAY-000607,payment_account,,,
PAY-000608,payment_account,,,
PAY-000609,payment_account,,,
PAY-000610,payment_account,,,
PAY-000611,payment_account,,,
PAY-000612,payment_account,,,
PAY-000613,payment_account,,,
PAY-000614,payment_account,,,
PAY-000615,payment_account,,,
PAY-000616,payment_account,,,
PAY-000617,payment_account,,,
PAY-000618,payment_account,,,
PAY-000619,payment_account,,,
PAY-000620,payment_account,,,
PAY-000621,payment_account,,,
PAY-000622,payment_account,,,
PAY-000623,payment_account,,,
PAY-000624,payment_account,,,
PAY-000625,payment_account,,,
PAY-000626,payment_account,,,
PAY-000627,payment_account,,,
PAY-000628,payment_account,,,
PAY-000629,payment_account,,,
PAY-000630,payment_account,,,
PAY-002903,payment_account,,,
PAY-000632,payment_account,,,
PAY-000633,payment_account,,,
PAY-000634,payment_account,,,
PAY-000635,payment_account,,,
PAY-000636,payment_account,,,
PAY-000637,payment_account,,,
PAY-000638,payment_account,,,
PAY-000639,payment_account,,,
PAY-000640,payment_account,,,
PAY-000641,payment_account,,,
PAY-000642,payment_account,,,
PAY-000643,payment_account,,,
PAY-000644,payment_account,,,
PAY-000645,payment_account,,,
PAY-000646,payment_account,,,
PAY-000647,payment_account,,,
PAY-000648,payment_account,,,
PAY-000649,payment_account,,,
PAY-000650,payment_account,,,
PAY-000651,payment_account,,,
PAY-000652,payment_account,,,
PAY-000653,payment_account,,,
PAY-000654,payment_account,,,
PAY-000655,payment_account,,,
PAY-000656,payment_account,,,
PAY-000657,payment_account,,,
PAY-000658,payment_account,,,
PAY-000659,payment_account,,,
PAY-000660,payment_account,,,
PAY-000661,payment_account,,,
PAY-000662,payment_account,,,
PAY-000663,payment_account,,,
PAY-000664,payment_account,,,
PAY-000665,payment_account,,,
PAY-000666,payment_account,,,
PAY-000667,payment_account,,,
PAY-000668,payment_account,,,
PAY-000669,payment_account,,,
PAY-000670,payment_account,,,
PAY-000671,payment_account,,,
PAY-000672,payment_account,,,
PAY-000673,payment_account,,,
PAY-000674,payment_account,,,
PAY-000675,payment_account,,,
PAY-000676,payment_account,,,
PAY-000677,payment_account,,,
PAY-000678,payment_account,,,
PAY-000679,payment_account,,,
PAY-000680,payment_account,,,
PAY-000681,payment_account,,,
PAY-000682,payment_account,,,
PAY-000683,payment_account,,,
PAY-000684,payment_account,,,
PAY-000685,payment_account,,,
PAY-000686,payment_account,,,
PAY-000687,payment_account,,,
PAY-000688,payment_account,,,
PAY-000689,payment_account,,,
PAY-000690,payment_account,,,
PAY-000691,payment_account,,,
PAY-000692,payment_account,,,
PAY-000693,payment_account,,,
PAY-000694,payment_account,,,
PAY-000695,payment_account,,,
PAY-000696,payment_account,,,
PAY-000697,payment_account,,,
PAY-000698,payment_account,,,
PAY-000699,payment_account,,,
PAY-000700,payment_account,,,
PAY-000701,payment_account,,,
PAY-000702,payment_account,,,
PAY-000703,payment_account,,,
PAY-000704,payment_account,,,
PAY-000705,payment_account,,,
PAY-000706,payment_account,,,
PAY-000707,payment_account,,,
PAY-000708,payment_account,,,
PAY-000709,payment_account,,,
PAY-000710,payment_account,,,
PAY-000711,payment_account,,,
PAY-000712,payment_account,,,
PAY-000713,payment_account,,,
PAY-000714,payment_account,,,
PAY-000715,payment_account,,,
PAY-000716,payment_account,,,
PAY-000717,payment_account,,,
PAY-000718,payment_account,,,
PAY-000719,payment_account,,,
PAY-000720,payment_account,,,
PAY-000721,payment_account,,,
PAY-000722,payment_account,,,
PAY-000723,payment_account,,,
PAY-000724,payment_account,,,
PAY-000725,payment_account,,,
PAY-000726,payment_account,,,
PAY-000727,payment_account,,,
PAY-000728,payment_account,,,
PAY-000729,payment_account,,,
PAY-000730,payment_account,,,
PAY-000731,payment_account,,,
PAY-000732,payment_account,,,
PAY-000733,payment_account,,,
PAY-000734,payment_account,,,
PAY-000735,payment_account,,,
PAY-000736,payment_account,,,
PAY-000737,payment_account,,,
PAY-000738,payment_account,,,
PAY-000739,payment_account,,,
PAY-002905,payment_account,,,
PAY-000741,payment_account,,,
PAY-000742,payment_account,,,
PAY-000743,payment_account,,,
PAY-000744,payment_account,,,
PAY-000745,payment_account,,,
PAY-000746,payment_account,,,
PAY-000747,payment_account,,,
PAY-000748,payment_account,,,
PAY-000749,payment_account,,,
PAY-000750,payment_account,,,
PAY-000751,payment_account,,,
PAY-000752,payment_account,,,
PAY-000753,payment_account,,,
PAY-000754,payment_account,,,
PAY-000755,payment_account,,,
PAY-000756,payment_account,,,
PAY-000757,payment_account,,,
PAY-000758,payment_account,,,
PAY-000759,payment_account,,,
PAY-000760,payment_account,,,
PAY-000761,payment_account,,,
PAY-000762,payment_account,,,
PAY-000763,payment_account,,,
PAY-000764,payment_account,,,
PAY-000765,payment_account,,,
PAY-000766,payment_account,,,
PAY-000767,payment_account,,,
PAY-000768,payment_account,,,
PAY-000769,payment_account,,,
PAY-000770,payment_account,,,
PAY-000771,payment_account,,,
PAY-000772,payment_account,,,
PAY-000773,payment_account,,,
PAY-000774,payment_account,,,
PAY-000775,payment_account,,,
PAY-000776,payment_account,,,
PAY-000777,payment_account,,,
PAY-000778,payment_account,,,
PAY-000779,payment_account,,,
PAY-000780,payment_account,,,
PAY-000782,payment_account,,,
PAY-000783,payment_account,,,
PAY-000784,payment_account,,,
PAY-000785,payment_account,,,
PAY-000786,payment_account,,,
PAY-000787,payment_account,,,
PAY-000788,payment_account,,,
PAY-000789,payment_account,,,
PAY-000790,payment_account,,,
PAY-000791,payment_account,,,
PAY-000793,payment_account,,,
PAY-000794,payment_account,,,
PAY-000795,payment_account,,,
PAY-000796,payment_account,,,
PAY-000797,payment_account,,,
PAY-000798,payment_account,,,
PAY-000799,payment_account,,,
PAY-000800,payment_account,,,
PAY-000801,payment_account,,,
PAY-000802,payment_account,,,
PAY-000803,payment_account,,,
PAY-000804,payment_account,,,
PAY-000805,payment_account,,,
PAY-000806,payment_account,,,
PAY-000807,payment_account,,,
PAY-000808,payment_account,,,
PAY-000809,payment_account,,,
PAY-000810,payment_account,,,
PAY-000811,payment_account,,,
PAY-000812,payment_account,,,
PAY-000813,payment_account,,,
PAY-000814,payment_account,,,
PAY-000815,payment_account,,,
PAY-000816,payment_account,,,
PAY-000817,payment_account,,,
PAY-000818,payment_account,,,
PAY-000819,payment_account,,,
PAY-000820,payment_account,,,
PAY-000821,payment_account,,,
PAY-000822,payment_account,,,
PAY-000824,payment_account,,,
PAY-000825,payment_account,,,
PAY-000826,payment_account,,,
PAY-000827,payment_account,,,
PAY-000828,payment_account,,,
PAY-000829,payment_account,,,
PAY-000830,payment_account,,,
PAY-000831,payment_account,,,
PAY-000832,payment_account,,,
PAY-000833,payment_account,,,
PAY-000834,payment_account,,,
PAY-000835,payment_account,,,
PAY-000836,payment_account,,,
PAY-000837,payment_account,,,
PAY-000838,payment_account,,,
PAY-000839,payment_account,,,
PAY-000840,payment_account,,,
PAY-000841,payment_account,,,
PAY-000842,payment_account,,,
PAY-000843,payment_account,,,
PAY-000844,payment_account,,,
PAY-000845,payment_account,,,
PAY-000846,payment_account,,,
PAY-000847,payment_account,,,
PAY-000848,payment_account,,,
PAY-000850,payment_account,,,
PAY-000851,payment_account,,,
PAY-000852,payment_account,,,
PAY-000853,payment_account,,,
PAY-000854,payment_account,,,
PAY-000855,payment_account,,,
PAY-000856,payment_account,,,
PAY-000857,payment_account,,,
PAY-000858,payment_account,,,
PAY-000859,payment_account,,,
PAY-000860,payment_account,,,
PAY-000861,payment_account,,,
PAY-000862,payment_account,,,
PAY-000863,payment_account,,,
PAY-000864,payment_account,,,
PAY-000865,payment_account,,,
PAY-000866,payment_account,,,
PAY-000867,payment_account,,,
PAY-000868,payment_account,,,
PAY-000869,payment_account,,,
PAY-000870,payment_account,,,
PAY-000871,payment_account,,,
PAY-000872,payment_account,,,
PAY-000873,payment_account,,,
PAY-000874,payment_account,,,
PAY-000875,payment_account,,,
PAY-000876,payment_account,,,
PAY-000877,payment_account,,,
PAY-000878,payment_account,,,
PAY-000879,payment_account,,,
PAY-000881,payment_account,,,
PAY-000882,payment_account,,,
PAY-000883,payment_account,,,
PAY-000884,payment_account,,,
PAY-000885,payment_account,,,
PAY-000886,payment_account,,,
PAY-000887,payment_account,,,
PAY-000888,payment_account,,,
PAY-000889,payment_account,,,
PAY-000890,payment_account,,,
PAY-000891,payment_account,,,
PAY-000892,payment_account,,,
PAY-000893,payment_account,,,
PAY-000894,payment_account,,,
PAY-000895,payment_account,,,
PAY-000896,payment_account,,,
PAY-000897,payment_account,,,
PAY-000898,payment_account,,,
PAY-000899,payment_account,,,
PAY-000900,payment_account,,,
PAY-000901,payment_account,,,
PAY-000902,payment_account,,,
PAY-000903,payment_account,,,
PAY-000904,payment_account,,,
PAY-000905,payment_account,,,
PAY-000906,payment_account,,,
PAY-000907,payment_account,,,
PAY-000908,payment_account,,,
PAY-000909,payment_account,,,
PAY-000910,payment_account,,,
PAY-000911,payment_account,,,
PAY-000912,payment_account,,,
PAY-000913,payment_account,,,
PAY-000914,payment_account,,,
PAY-000916,payment_account,,,
PAY-000917,payment_account,,,
PAY-000918,payment_account,,,
PAY-000919,payment_account,,,
PAY-000920,payment_account,,,
PAY-000921,payment_account,,,
PAY-000922,payment_account,,,
PAY-000923,payment_account,,,
PAY-000924,payment_account,,,
PAY-000925,payment_account,,,
PAY-000926,payment_account,,,
PAY-000927,payment_account,,,
PAY-000928,payment_account,,,
PAY-000929,payment_account,,,
PAY-000930,payment_account,,,
PAY-000931,payment_account,,,
PAY-000932,payment_account,,,
PAY-000933,payment_account,,,
PAY-000934,payment_account,,,
PAY-000935,payment_account,,,
PAY-000936,payment_account,,,
PAY-000937,payment_account,,,
PAY-000938,payment_account,,,
PAY-000939,payment_account,,,
PAY-000940,payment_account,,,
PAY-000941,payment_account,,,
PAY-000942,payment_account,,,
PAY-000943,payment_account,,,
PAY-000944,payment_account,,,
PAY-000945,payment_account,,,
PAY-000946,payment_account,,,
PAY-000947,payment_account,,,
PAY-000948,payment_account,,,
PAY-000949,payment_account,,,
PAY-000950,payment_account,,,
PAY-000951,payment_account,,,
PAY-000952,payment_account,,,
PAY-000953,payment_account,,,
PAY-000954,payment_account,,,
PAY-000956,payment_account,,,
PAY-000957,payment_account,,,
PAY-000958,payment_account,,,
PAY-000959,payment_account,,,
PAY-000960,payment_account,,,
PAY-000961,payment_account,,,
PAY-000962,payment_account,,,
PAY-000963,payment_account,,,
PAY-000964,payment_account,,,
PAY-000965,payment_account,,,
PAY-000966,payment_account,,,
PAY-000967,payment_account,,,
PAY-000968,payment_account,,,
PAY-000969,payment_account,,,
PAY-000970,payment_account,,,
PAY-000971,payment_account,,,
PAY-000972,payment_account,,,
PAY-000973,payment_account,,,
PAY-000975,payment_account,,,
PAY-000976,payment_account,,,
PAY-000977,payment_account,,,
PAY-000978,payment_account,,,
PAY-000979,payment_account,,,
PAY-000980,payment_account,,,
PAY-000981,payment_account,,,
PAY-000982,payment_account,,,
PAY-000983,payment_account,,,
PAY-000984,payment_account,,,
PAY-000985,payment_account,,,
PAY-000986,payment_account,,,
PAY-000987,payment_account,,,
PAY-000988,payment_account,,,
PAY-000989,payment_account,,,
PAY-000990,payment_account,,,
PAY-000991,payment_account,,,
PAY-000992,payment_account,,,
PAY-000993,payment_account,,,
PAY-000994,payment_account,,,
PAY-000995,payment_account,,,
PAY-000996,payment_account,,,
PAY-000997,payment_account,,,
PAY-000998,payment_account,,,
PAY-000999,payment_account,,,
PAY-001000,payment_account,,,
PAY-001001,payment_account,,,
PAY-001002,payment_account,,,
PAY-001004,payment_account,,,
PAY-001005,payment_account,,,
PAY-001006,payment_account,,,
PAY-001007,payment_account,,,
PAY-001008,payment_account,,,
PAY-001009,payment_account,,,
PAY-001010,payment_account,,,
PAY-001011,payment_account,,,
PAY-001012,payment_account,,,
PAY-001013,payment_account,,,
PAY-001014,payment_account,,,
PAY-001015,payment_account,,,
PAY-001016,payment_account,,,
PAY-001017,payment_account,,,
PAY-001018,payment_account,,,
PAY-001019,payment_account,,,
PAY-001020,payment_account,,,
PAY-001021,payment_account,,,
PAY-001022,payment_account,,,
PAY-001023,payment_account,,,
PAY-001024,payment_account,,,
PAY-001025,payment_account,,,
PAY-001026,payment_account,,,
PAY-001027,payment_account,,,
PAY-001028,payment_account,,,
PAY-001029,payment_account,,,
PAY-001030,payment_account,,,
PAY-001031,payment_account,,,
PAY-001032,payment_account,,,
PAY-001033,payment_account,,,
PAY-001034,payment_account,,,
PAY-001035,payment_account,,,
PAY-001036,payment_account,,,
PAY-001037,payment_account,,,
PAY-001038,payment_account,,,
PAY-001039,payment_account,,,
PAY-001040,payment_account,,,
PAY-001041,payment_account,,,
PAY-001042,payment_account,,,
PAY-001043,payment_account,,,
PAY-001044,payment_account,,,
PAY-001045,payment_account,,,
PAY-001046,payment_account,,,
PAY-001047,payment_account,,,
PAY-001048,payment_account,,,
PAY-001049,payment_account,,,
PAY-001050,payment_account,,,
PAY-001051,payment_account,,,
PAY-001052,payment_account,,,
PAY-001053,payment_account,,,
PAY-001054,payment_account,,,
PAY-001055,payment_account,,,
PAY-001056,payment_account,,,
PAY-001057,payment_account,,,
PAY-001058,payment_account,,,
PAY-001059,payment_account,,,
PAY-001060,payment_account,,,
PAY-001061,payment_account,,,
PAY-001062,payment_account,,,
PAY-001063,payment_account,,,
PAY-001064,payment_account,,,
PAY-001065,payment_account,,,
PAY-001066,payment_account,,,
PAY-001067,payment_account,,,
PAY-001068,payment_account,,,
PAY-001069,payment_account,,,
PAY-001070,payment_account,,,
PAY-001071,payment_account,,,
PAY-001072,payment_account,,,
PAY-001073,payment_account,,,
PAY-001074,payment_account,,,
PAY-001075,payment_account,,,
PAY-001077,payment_account,,,
PAY-001078,payment_account,,,
PAY-001079,payment_account,,,
PAY-001080,payment_account,,,
PAY-001081,payment_account,,,
PAY-001082,payment_account,,,
PAY-001083,payment_account,,,
PAY-001084,payment_account,,,
PAY-001085,payment_account,,,
PAY-001086,payment_account,,,
PAY-001087,payment_account,,,
PAY-001088,payment_account,,,
PAY-001090,payment_account,,,
PAY-001091,payment_account,,,
PAY-001092,payment_account,,,
PAY-001093,payment_account,,,
PAY-001094,payment_account,,,
PAY-001095,payment_account,,,
PAY-001096,payment_account,,,
PAY-001097,payment_account,,,
PAY-001098,payment_account,,,
PAY-001099,payment_account,,,
PAY-001100,payment_account,,,
PAY-001101,payment_account,,,
PAY-001102,payment_account,,,
PAY-001103,payment_account,,,
PAY-001104,payment_account,,,
PAY-001105,payment_account,,,
PAY-001106,payment_account,,,
PAY-001107,payment_account,,,
PAY-001108,payment_account,,,
PAY-001109,payment_account,,,
PAY-001110,payment_account,,,
PAY-001111,payment_account,,,
PAY-001112,payment_account,,,
PAY-001113,payment_account,,,
PAY-001114,payment_account,,,
PAY-001115,payment_account,,,
PAY-001116,payment_account,,,
PAY-001117,payment_account,,,
PAY-001118,payment_account,,,
PAY-001119,payment_account,,,
PAY-001120,payment_account,,,
PAY-001121,payment_account,,,
PAY-001122,payment_account,,,
PAY-001123,payment_account,,,
PAY-001124,payment_account,,,
PAY-001125,payment_account,,,
PAY-001126,payment_account,,,
PAY-001127,payment_account,,,
PAY-001128,payment_account,,,
PAY-001129,payment_account,,,
PAY-001130,payment_account,,,
PAY-001131,payment_account,,,
PAY-001132,payment_account,,,
PAY-001133,payment_account,,,
PAY-001134,payment_account,,,
PAY-001135,payment_account,,,
PAY-001136,payment_account,,,
PAY-001137,payment_account,,,
PAY-001138,payment_account,,,
PAY-001139,payment_account,,,
PAY-001140,payment_account,,,
PAY-001141,payment_account,,,
PAY-001142,payment_account,,,
