claim_id,node_degree,community_id,community_size,pagerank_score,n_shared_devices,n_shared_addresses,n_shared_shops,n_shared_payments
CLM-006521,3,110,151,6.762544779878184e-05,0,0,7,0
CLM-006522,3,96,149,6.065439300987171e-05,1,0,8,0
CLM-006523,2,39,253,4.115491085267337e-05,6,0,0,0
CLM-006524,3,16,208,6.309112958785417e-05,0,0,6,0
CLM-006525,3,126,110,6.373876412552192e-05,6,0,1,0
CLM-006526,3,80,306,5.6617480318314944e-05,4,0,4,0
CLM-006527,3,136,199,5.555655720315191e-05,5,0,6,0
CLM-006528,3,70,239,5.728425344046337e-05,3,0,4,0
CLM-006529,2,50,142,5.023644050035734e-05,2,0,0,0
CLM-006530,3,81,211,6.014973293915748e-05,6,0,4,0
CLM-006531,3,84,191,5.6073277181960534e-05,4,0,7,0
CLM-006532,3,138,126,6.22694212117788e-05,4,0,3,0
CLM-006533,3,131,61,6.0598210066900044e-05,3,0,4,0
CLM-006534,3,6,344,5.7792244404784515e-05,3,0,8,0
CLM-006535,2,42,157,4.326656596856591e-05,2,0,0,0
CLM-006536,2,25,266,4.8047854466751257e-05,2,0,0,0
CLM-006537,2,75,184,5.721913210580483e-05,0,0,0,0
CLM-006538,3,64,151,5.899150154852311e-05,4,0,7,0
CLM-006539,3,111,213,5.490432354495726e-05,7,0,5,0
CLM-006540,2,64,151,4.400068565278259e-05,4,0,0,0
CLM-006541,3,72,241,5.934379024802188e-05,3,0,6,0
CLM-006542,3,67,251,5.9438692206808666e-05,3,0,3,0
CLM-006543,3,84,191,5.939186646778644e-05,5,0,3,0
CLM-006544,2,112,172,4.276878030684658e-05,4,0,0,0
CLM-006545,3,75,184,6.571666158862384e-05,4,0,3,0
CLM-006546,3,70,239,6.054640013029545e-05,2,0,9,0
CLM-006547,2,67,251,4.793791891608158e-05,2,0,0,0
CLM-006548,3,77,134,5.9862056417611194e-05,1,0,10,0
CLM-006549,3,25,266,5.5408670963502934e-05,15,0,7,0
CLM-006550,2,123,185,4.368935665978386e-05,3,0,0,0
CLM-006551,3,146,202,6.293778207600224e-05,3,0,6,0
CLM-006552,3,31,151,5.665443983457293e-05,8,0,8,0
CLM-006553,3,65,160,5.7265310113655914e-05,9,0,6,0
CLM-006554,3,119,83,5.4272464110054605e-05,5,0,10,0
CLM-006555,3,6,344,6.706277651150899e-05,0,0,6,0
CLM-006556,3,7,228,5.5007605087540976e-05,6,0,7,0
CLM-006557,3,7,228,5.624592995135022e-05,6,0,5,0
CLM-006558,3,99,204,5.531449916434127e-05,8,0,6,0
CLM-006559,2,6,344,4.141314460106383e-05,3,0,0,0
CLM-006560,3,7,228,6.265911330298013e-05,1,0,5,0
CLM-006561,3,86,230,5.944984023264587e-05,4,0,4,0
CLM-006562,2,81,211,4.2464887087295566e-05,4,0,0,0
CLM-006563,2,60,185,4.1540549650258995e-05,5,0,0,0
CLM-006564,3,37,170,5.9344722665951826e-05,2,0,6,0
CLM-006565,3,1,187,6.730220162677142e-05,0,0,4,0
CLM-006566,3,22,165,5.538563034373883e-05,6,0,5,0
CLM-006567,3,67,251,6.000980911541711e-05,3,0,8,0
CLM-006568,3,14,186,5.6525435510296546e-05,10,0,6,0
CLM-006569,3,75,184,5.951170432594312e-05,2,0,8,0
CLM-006570,3,82,262,6.390112884018097e-05,3,0,3,0
CLM-006571,3,5,184,6.558565472403392e-05,1,0,5,0
CLM-006572,3,90,201,6.46814481234418e-05,1,0,2,0
CLM-006573,3,97,185,5.601191769277829e-05,9,0,5,0
CLM-006574,2,82,262,4.504031271445661e-05,4,0,0,0
CLM-006575,2,124,145,5.7787440630286945e-05,0,0,0,0
CLM-006576,3,112,172,5.814040360444244e-05,2,0,6,0
CLM-006577,3,1,187,5.5139666426600314e-05,8,0,7,0
CLM-006578,3,102,256,5.350609089812764e-05,7,0,8,0
CLM-006579,2,72,241,4.414337724218099e-05,2,0,0,0
CLM-006580,2,71,210,4.487244316586635e-05,3,0,0,0
CLM-006581,2,16,208,4.3984747210379383e-05,2,0,0,0
CLM-006582,2,22,165,4.4670558609587336e-05,6,0,0,0
CLM-006583,3,25,266,6.226676406330533e-05,1,0,6,0
CLM-006584,2,28,254,4.688653503307888e-05,2,0,0,0
CLM-006585,3,42,157,5.630208804755782e-05,9,0,3,0
CLM-006586,3,14,186,5.982784908143476e-05,4,0,7,0
CLM-006587,3,142,134,6.24770641478487e-05,1,0,6,0
CLM-006588,3,81,211,6.743876041035874e-05,1,0,12,0
CLM-006589,3,82,262,5.805016442134108e-05,4,0,5,0
CLM-006590,2,54,156,4.2035980349934377e-05,9,0,0,0
CLM-006591,3,23,168,5.9441097320091414e-05,2,0,4,0
CLM-006592,3,146,202,5.790478252351231e-05,3,0,9,0
CLM-006593,3,88,244,6.724441743312222e-05,7,0,4,0
CLM-006594,3,133,244,5.7545312220902255e-05,8,0,11,0
CLM-006595,3,68,161,6.120572628980508e-05,4,0,6,0
CLM-006596,3,90,201,6.0427620569183276e-05,4,0,9,0
CLM-006597,2,80,306,4.495592254184426e-05,4,0,0,0
CLM-006598,3,128,197,7.021106978402302e-05,0,0,5,0
CLM-006599,3,37,170,6.247248806610838e-05,3,0,5,0
CLM-006600,2,50,142,5.299228124952195e-05,1,0,0,0
CLM-006601,3,102,256,6.603984845463485e-05,1,0,7,0
CLM-006602,3,21,196,6.971708869820894e-05,1,0,2,0
CLM-006603,2,148,222,5.853532174936276e-05,0,0,0,0
CLM-006604,3,118,113,6.143116025329428e-05,3,0,4,0
CLM-006605,2,20,224,5.339612259240598e-05,1,0,0,0
CLM-006606,2,72,241,4.546699405153779e-05,4,0,0,0
CLM-006607,2,20,224,5.375184997860221e-05,1,0,0,0
CLM-006608,3,29,129,5.770845900110427e-05,5,0,10,0
CLM-006609,3,17,185,6.094987677807032e-05,3,0,6,0
CLM-006610,2,97,185,4.598550310533418e-05,2,0,0,0
CLM-006611,3,80,306,5.8231122918348696e-05,4,0,9,0
CLM-006612,3,40,252,6.982210665323088e-05,0,0,10,0
CLM-006613,3,146,202,6.538073590063024e-05,1,0,3,0
CLM-006614,3,2,86,6.270410314993441e-05,2,0,6,0
CLM-006615,2,128,197,4.717380206059209e-05,5,0,0,0
CLM-006616,3,21,196,6.594845145711191e-05,5,0,6,0
CLM-006617,3,65,160,5.746120001497876e-05,7,0,6,0
CLM-006618,3,40,252,6.023475634008943e-05,1,0,6,0
CLM-006619,2,142,134,5.7599822147127384e-05,0,0,0,0
CLM-006620,3,99,204,5.5943674439872544e-05,9,0,4,0
CLM-006621,2,22,165,5.184795821770258e-05,2,0,0,0
CLM-006622,3,31,151,5.970149331660244e-05,1,0,6,0
CLM-006623,2,56,91,4.695806359604727e-05,2,0,0,0
CLM-006624,2,31,151,4.359403561864928e-05,2,0,0,0
CLM-006625,3,87,114,5.521817550266876e-05,8,0,9,0
CLM-006626,3,20,224,6.66360091579919e-05,1,0,7,0
CLM-006627,2,19,261,4.411735146472522e-05,2,0,0,0
CLM-006628,2,99,204,3.966044881530706e-05,3,0,0,0
CLM-006629,3,1,187,5.6159473142492425e-05,8,0,7,0
CLM-006630,2,138,126,6.623135723408416e-05,0,0,0,0
CLM-006631,3,23,168,5.842583642416181e-05,2,0,8,0
CLM-006632,3,133,244,6.716576520578534e-05,4,0,6,0
CLM-006633,3,4,171,6.555222878585812e-05,2,0,4,0
CLM-006634,3,40,252,6.681132779109541e-05,1,0,7,0
CLM-006635,2,94,78,5.09144296843971e-05,1,0,0,0
CLM-006636,2,111,213,4.9096376489125234e-05,3,0,0,0
CLM-006637,3,46,231,5.7837682621524094e-05,2,0,6,0
CLM-006638,3,33,252,5.886472015089921e-05,5,0,7,0
CLM-006639,2,17,185,4.362320862781825e-05,2,0,0,0
CLM-006640,2,54,156,6.0264048233664876e-05,0,0,0,0
CLM-006641,3,5,184,5.6496580324458094e-05,8,0,6,0
CLM-006642,2,1,187,4.357019221376673e-05,3,0,0,0
CLM-006643,3,46,231,6.7596979559145e-05,1,0,5,0
CLM-006644,2,72,241,4.1858495476425125e-05,5,0,0,0
CLM-006645,3,139,96,6.588537013743306e-05,1,0,3,0
CLM-006646,2,37,170,5.736116509393246e-05,0,0,0,0
CLM-006647,3,88,244,6.0599904499738915e-05,3,0,4,0
CLM-006648,2,107,161,4.0830280061030106e-05,5,0,0,0
CLM-006649,3,99,204,5.709848854817721e-05,2,0,8,0
CLM-006650,3,133,244,5.884106806658533e-05,1,0,6,0
CLM-006651,3,120,173,6.40805967505511e-05,2,0,9,0
CLM-006652,2,128,197,4.3611320387809104e-05,3,0,0,0
CLM-006653,2,82,262,4.4669894523627854e-05,4,0,0,0
CLM-006654,2,102,256,4.842493918672489e-05,2,0,0,0
CLM-006655,3,5,184,6.082027373873322e-05,1,0,4,0
CLM-006656,2,70,239,4.155962248956657e-05,6,0,0,0
CLM-006657,3,146,202,6.1200791051034e-05,6,0,4,0
CLM-006658,2,71,210,4.47544054134211e-05,4,0,0,0
CLM-006659,2,72,241,5.2136942212733314e-05,8,0,0,0
CLM-006660,3,96,149,6.301865612207865e-05,1,0,6,0
CLM-006661,3,14,186,5.624311349434416e-05,6,0,3,0
CLM-006662,3,5,184,5.617545338856485e-05,5,0,8,0
CLM-006663,3,7,228,7.661182152785757e-05,0,0,4,0
CLM-006664,3,148,222,6.249622566306562e-05,2,0,3,0
CLM-006665,2,68,161,5.063028097665234e-05,2,0,0,0
CLM-006666,3,19,261,5.961045403051507e-05,1,0,6,0
CLM-006667,2,21,196,5.532865396020904e-05,1,0,0,0
CLM-006668,2,1,187,4.2745382920715615e-05,8,0,0,0
CLM-006669,2,65,160,4.102855114920433e-05,3,0,0,0
CLM-006670,3,102,256,6.207128714417166e-05,1,0,3,0
CLM-006671,2,84,191,4.6568703775249306e-05,1,0,0,0
CLM-006672,3,102,256,5.389689712969231e-05,7,0,4,0
CLM-006673,3,25,266,5.8649440457931975e-05,5,0,3,0
CLM-006674,3,72,241,5.7749519674448357e-05,4,0,5,0
CLM-006675,3,136,199,5.5607736527188344e-05,7,0,5,0
CLM-006676,2,25,266,4.8047854466751257e-05,2,0,0,0
CLM-006677,3,84,191,5.988854311550477e-05,2,0,9,0
CLM-006678,3,80,306,6.0767046155856395e-05,7,0,2,0
CLM-006679,3,112,172,6.0575164888605694e-05,1,0,9,0
CLM-006680,3,37,170,5.7141713524757874e-05,6,0,11,0
CLM-006681,3,128,197,6.0451362107071644e-05,5,0,9,0
CLM-006682,3,24,168,6.392684546094047e-05,6,0,4,0
CLM-006683,3,150,122,7.305465412616516e-05,2,0,3,0
CLM-006684,3,64,151,5.799455770846207e-05,5,0,4,0
CLM-006685,2,67,251,4.710879705448522e-05,4,0,0,0
CLM-006686,3,77,134,5.682447987478985e-05,3,0,8,0
CLM-006687,2,84,191,4.374314613679359e-05,7,0,0,0
CLM-006688,2,43,117,6.23891291952889e-05,0,0,0,0
CLM-006689,3,72,241,5.786188077292937e-05,2,0,11,0
CLM-006690,2,82,262,6.50216928843229e-05,0,0,0,0
CLM-006691,3,54,156,6.186445979555893e-05,1,0,3,0
CLM-006692,3,7,228,6.326564608226123e-05,1,0,7,0
CLM-006693,2,122,299,4.361598928281142e-05,4,0,0,0
CLM-006694,2,102,256,4.4323148373329935e-05,3,0,0,0
CLM-006695,3,102,256,5.619449950190077e-05,8,0,9,0
CLM-006696,3,86,230,5.7762886157649336e-05,5,0,5,0
CLM-006697,3,45,190,5.8812373750791694e-05,2,0,7,0
CLM-006698,3,72,241,5.782988842959652e-05,6,0,2,0
CLM-006699,3,50,142,6.100362111276458e-05,2,0,3,0
CLM-006700,3,88,244,5.9507908433418724e-05,5,0,8,0
CLM-006701,3,64,151,5.873003942812128e-05,5,0,9,0
CLM-006702,3,148,222,5.3740092429872584e-05,12,0,7,0
CLM-006703,2,112,172,4.5133971459619565e-05,12,0,0,0
CLM-006704,2,90,201,4.194508353035715e-05,5,0,0,0
CLM-006705,3,122,299,5.948715821450512e-05,4,0,8,0
CLM-006706,3,45,190,6.028954003800331e-05,3,0,4,0
CLM-006707,3,6,344,5.3269239104891134e-05,14,0,7,0
CLM-006708,2,5,184,4.062295734188911e-05,5,0,0,0
CLM-006709,3,25,266,6.249287929860646e-05,1,0,4,0
CLM-006710,3,107,161,5.7000086907015773e-05,7,0,6,0
CLM-006711,2,139,96,4.835637865025365e-05,2,0,0,0
CLM-006712,3,25,266,5.567220862568575e-05,5,0,4,0
CLM-006713,3,5,184,5.659310105449642e-05,3,0,6,0
CLM-006714,2,33,252,4.26244266606076e-05,7,0,0,0
CLM-006715,3,102,256,5.878370886645297e-05,3,0,6,0
CLM-006716,3,4,171,5.663302244788534e-05,5,0,13,0
CLM-006717,2,75,184,4.488679139919651e-05,2,0,0,0
CLM-006718,3,28,254,5.6951848525121596e-05,5,0,5,0
CLM-006719,3,80,306,5.910471550099825e-05,2,0,7,0
CLM-006720,3,45,190,5.998558276738982e-05,2,0,4,0
CLM-006721,3,122,299,5.6221035980439523e-05,5,0,4,0
CLM-006722,3,42,157,7.205429677192039e-05,0,0,3,0
CLM-006723,2,128,197,4.031326643156836e-05,9,0,0,0
CLM-006724,2,50,142,4.773799209355471e-05,5,0,0,0
CLM-006725,2,102,256,4.587236212001178e-05,4,0,0,0
CLM-006726,3,23,168,5.726517597555179e-05,4,0,8,0
CLM-006727,3,5,184,5.487690384565134e-05,5,0,6,0
CLM-006728,3,146,202,6.205729882559566e-05,2,0,5,0
CLM-006729,3,70,239,6.107568683902754e-05,2,0,6,0
CLM-006730,3,25,266,5.512403688174431e-05,15,0,7,0
CLM-006731,3,33,252,5.8337097198487554e-05,2,0,6,0
CLM-006732,3,72,241,5.6658714947942725e-05,3,0,6,0
CLM-006733,2,4,171,4.0593072439703354e-05,5,0,0,0
CLM-006734,3,117,108,5.5151681746441616e-05,3,0,10,0
CLM-006735,3,17,185,5.3664026991296906e-05,5,0,11,0
CLM-006736,2,78,272,4.207902174334113e-05,4,0,0,0
CLM-006737,3,71,210,6.204055395896981e-05,2,0,2,0
CLM-006738,3,7,228,5.77228791948354e-05,4,0,7,0
CLM-006739,3,81,211,7.746714003571932e-05,0,0,6,0
CLM-006740,2,84,191,4.3316341156867245e-05,4,0,0,0
CLM-006741,3,5,184,7.218242585532305e-05,1,0,10,0
CLM-006742,3,87,114,5.8125303855107366e-05,3,0,9,0
CLM-006743,2,86,230,4.3332756125235684e-05,5,0,0,0
CLM-006744,3,28,254,5.878240653480762e-05,1,0,4,0
CLM-006745,3,8,77,6.166801379665241e-05,3,0,5,0
CLM-006746,2,70,239,5.089165738471504e-05,2,0,0,0
CLM-006747,3,7,228,5.4759211640830284e-05,4,0,9,0
CLM-006748,3,67,251,6.166204821617986e-05,1,0,6,0
CLM-006749,3,122,299,5.7287964967257876e-05,4,0,5,0
CLM-006750,3,50,142,5.816706818819421e-05,7,0,2,0
CLM-006751,3,97,185,6.345681386013994e-05,4,0,2,0
CLM-006752,2,131,61,5.706866916459484e-05,1,0,0,0
CLM-006753,3,23,168,5.945649962897441e-05,10,0,3,0
CLM-006754,3,75,184,5.5597841015754586e-05,9,0,5,0
CLM-006755,2,57,193,4.212622052371567e-05,4,0,0,0
CLM-006756,3,136,199,5.612381099937133e-05,5,0,4,0
CLM-006757,3,142,134,6.16627706018387e-05,4,0,4,0
CLM-006758,2,19,261,4.314666897072788e-05,8,0,0,0
CLM-006759,2,67,251,5.490821865565387e-05,0,0,0,0
CLM-006760,3,72,241,7.09812847255154e-05,0,0,8,0
CLM-006761,3,97,185,5.8268641821832814e-05,4,0,8,0
CLM-006762,3,103,178,6.936533189293746e-05,0,0,3,0
CLM-006763,3,136,199,5.491962033764053e-05,7,0,6,0
CLM-006764,3,86,230,5.9882428614884565e-05,4,0,6,0
CLM-006765,3,68,161,5.760161108247304e-05,4,0,8,0
CLM-006766,3,136,199,6.361668845804091e-05,3,0,4,0
CLM-006767,2,4,171,3.952167369275928e-05,9,0,0,0
CLM-006768,3,138,126,5.9441920759676975e-05,2,0,5,0
CLM-006769,3,60,185,6.829538846733391e-05,1,0,2,0
CLM-006770,2,117,108,5.217633965803246e-05,2,0,0,0
CLM-006771,3,82,262,6.0818602912436894e-05,4,0,3,0
CLM-006772,3,107,161,7.135525392768625e-05,10,0,0,0
CLM-006773,3,33,252,5.5295893735391987e-05,5,0,8,0
CLM-006774,3,142,134,5.754875694879041e-05,2,0,7,0
CLM-006775,2,23,168,5.190864798806022e-05,1,0,0,0
CLM-006776,2,3,130,4.6255805429566185e-05,3,0,0,0
CLM-006777,3,21,196,5.6634659775191105e-05,3,0,6,0
CLM-006778,2,33,252,4.583056841639937e-05,3,0,0,0
CLM-006779,2,12,118,4.486424376271425e-05,4,0,0,0
CLM-006780,3,25,266,5.8894276803151156e-05,2,0,9,0
CLM-006781,3,24,168,5.953357159114133e-05,1,0,4,0
CLM-006782,3,136,199,5.451624635475807e-05,7,0,11,0
CLM-006783,3,37,170,6.565963319826124e-05,1,0,8,0
CLM-006784,2,82,262,3.981818294000674e-05,6,0,0,0
CLM-006785,3,99,204,7.691157405130472e-05,0,0,3,0
CLM-006786,3,97,185,6.956656379913854e-05,3,0,1,0
CLM-006787,3,82,262,5.812193115200222e-05,4,0,4,0
CLM-006788,2,112,172,4.243889804430327e-05,7,0,0,0
CLM-006789,3,99,204,6.304212373198172e-05,2,0,4,0
CLM-006790,3,29,129,6.166036571400352e-05,2,0,4,0
CLM-006791,2,122,299,4.65548757500462e-05,3,0,0,0
CLM-006792,2,118,113,4.365309753119231e-05,2,0,0,0
CLM-006793,3,142,134,5.797036100940049e-05,2,0,5,0
CLM-006794,3,96,149,6.544292217899453e-05,6,0,6,0
CLM-006795,3,46,231,6.496594240846223e-05,2,0,3,0
CLM-006796,2,22,165,4.276805023226774e-05,15,0,0,0
CLM-006797,3,22,165,5.777501912179155e-05,2,0,3,0
CLM-006798,3,50,142,5.6464481439553785e-05,3,0,10,0
CLM-006799,2,82,262,4.472285721852376e-05,4,0,0,0
CLM-006800,3,96,149,5.671830148268454e-05,8,0,11,0
CLM-006801,2,133,244,5.372268865685479e-05,0,0,0,0
CLM-006802,2,97,185,4.547204488954788e-05,2,0,0,0
CLM-006803,3,84,191,5.7805474891958914e-05,3,0,11,0
CLM-006804,3,61,56,6.294996053045656e-05,2,0,2,0
CLM-006805,2,28,254,4.7713765017797986e-05,1,0,0,0
CLM-006806,3,86,230,6.28291220998628e-05,4,0,3,0
CLM-006807,3,46,231,5.9574495467602157e-05,4,0,16,0
CLM-006808,3,24,168,6.324898935539604e-05,1,0,4,0
CLM-006809,2,82,262,4.723154158779038e-05,1,0,0,0
CLM-006810,3,40,252,6.120598062963107e-05,4,0,8,0
CLM-006811,3,139,96,5.869987451262705e-05,4,0,7,0
CLM-006812,2,138,126,4.833698739775195e-05,1,0,0,0
CLM-006813,2,22,165,4.376135169200473e-05,2,0,0,0
CLM-006814,2,75,184,4.780723830701671e-05,2,0,0,0
CLM-006815,2,90,201,4.582204153295966e-05,4,0,0,0
CLM-006816,3,102,256,5.8080775116319273e-05,4,0,5,0
CLM-006817,3,20,224,6.812358244610992e-05,0,0,5,0
CLM-006818,3,19,261,6.718827433706537e-05,0,0,12,0
CLM-006819,3,86,230,5.935086942257204e-05,1,0,11,0
CLM-006820,2,46,231,4.193258759385312e-05,6,0,0,0
CLM-006821,3,64,151,5.709586602275e-05,6,0,7,0
CLM-006822,3,82,262,5.8252324246426045e-05,4,0,6,0
CLM-006823,3,72,241,5.765189548042061e-05,6,0,4,0
CLM-006824,3,122,299,6.680544182299138e-05,5,0,1,0
CLM-006825,3,14,186,6.395219927807027e-05,2,0,6,0
CLM-006826,3,124,145,6.407144386440862e-05,4,0,5,0
CLM-006827,3,86,230,6.411847812658947e-05,2,0,4,0
CLM-006828,3,82,262,5.7401502850570924e-05,4,0,5,0
CLM-006829,3,119,83,5.709075953156727e-05,6,0,6,0
CLM-006830,3,88,244,7.476798505516444e-05,2,0,0,0
CLM-006831,2,110,151,4.2349707996732385e-05,3,0,0,0
CLM-006832,2,107,161,3.986993310164287e-05,5,0,0,0
CLM-006833,2,117,108,4.308394713699927e-05,5,0,0,0
CLM-006834,3,11,82,5.574348014853271e-05,4,0,7,0
CLM-006835,3,148,222,5.3329762225974026e-05,12,0,7,0
CLM-006836,3,31,151,6.289273229839555e-05,1,0,3,0
CLM-006837,2,28,254,4.9848391398754845e-05,1,0,0,0
CLM-006838,3,23,168,6.78989951686731e-05,0,0,4,0
CLM-006839,3,120,173,6.48691973045107e-05,2,0,4,0
CLM-006840,3,6,344,6.509486588426023e-05,0,0,8,0
CLM-006841,3,150,122,5.854691407352848e-05,2,0,5,0
CLM-006842,3,6,344,5.7273962967919535e-05,3,0,4,0
CLM-006843,3,8,77,5.9614660623433916e-05,2,0,5,0
CLM-006844,2,4,171,5.1929429174230575e-05,3,0,0,0
CLM-006845,2,5,184,4.164202106384565e-05,5,0,0,0
CLM-006846,3,21,196,7.121949324431322e-05,1,0,5,0
CLM-006847,3,43,117,6.451455179677239e-05,4,0,1,0
CLM-006848,2,75,184,5.957457068987114e-05,0,0,0,0
CLM-006849,3,84,191,5.579935394390756e-05,9,0,5,0
CLM-006850,3,77,134,5.5899820003665645e-05,3,0,4,0
CLM-006851,2,37,170,4.250482845615674e-05,6,0,0,0
CLM-006852,2,25,266,4.375425595250668e-05,2,0,0,0
CLM-006853,2,77,134,4.280837254450933e-05,7,0,0,0
CLM-006854,3,97,185,6.917904034208999e-05,0,0,6,0
CLM-006855,3,14,186,6.0955160837271176e-05,6,0,1,0
CLM-006856,3,6,344,5.95314888306734e-05,1,0,8,0
CLM-006857,3,42,157,5.622499523328608e-05,6,0,6,0
CLM-006858,2,12,118,5.497597538896536e-05,1,0,0,0
CLM-006859,2,122,299,4.637077195431508e-05,1,0,0,0
CLM-006860,3,103,178,5.5986198148392235e-05,10,0,4,0
CLM-006861,2,21,196,5.1362569052549664e-05,1,0,0,0
CLM-006862,2,16,208,4.257143606655838e-05,2,0,0,0
CLM-006863,2,142,134,4.8360911032033265e-05,3,0,0,0
CLM-006864,3,24,168,5.822579241432051e-05,2,0,6,0
CLM-006865,2,22,165,4.744528184407473e-05,2,0,0,0
CLM-006866,3,148,222,5.441935496580921e-05,5,0,7,0
CLM-006867,3,6,344,5.534093915637084e-05,3,0,13,0
CLM-006868,3,102,256,5.68160169835955e-05,3,0,6,0
CLM-006869,2,37,170,5.01077758797581e-05,1,0,0,0
CLM-006870,3,86,230,5.8381346714169184e-05,2,0,9,0
CLM-006871,2,111,213,4.1177656457465503e-05,10,0,0,0
CLM-006872,3,40,252,6.235671610531998e-05,4,0,4,0
CLM-006873,2,86,230,4.307566927463512e-05,6,0,0,0
CLM-006874,2,81,211,4.291818991132886e-05,8,0,0,0
CLM-006875,3,96,149,5.796761132596759e-05,3,0,4,0
CLM-006876,3,6,344,5.9492081372729104e-05,1,0,3,0
CLM-006877,2,136,199,4.2317314644750414e-05,5,0,0,0
CLM-006878,2,72,241,4.546699405153779e-05,4,0,0,0
CLM-006879,3,111,213,5.783391355981786e-05,3,0,6,0
CLM-006880,3,135,141,6.296615638947241e-05,3,0,2,0
CLM-006881,2,43,117,4.610615713763732e-05,2,0,0,0
CLM-006882,2,163,6,6.231403261615587e-05,1,0,0,0
CLM-006883,3,4,171,5.514677366848832e-05,5,0,3,0
CLM-006884,2,78,272,4.1545915350868605e-05,9,0,0,0
CLM-006885,3,24,168,5.985523881111182e-05,2,0,6,0
CLM-006886,3,28,254,5.7286715968009706e-05,6,0,7,0
CLM-006887,3,87,114,5.671997284663998e-05,8,0,4,0
CLM-006888,2,46,231,5.024414515660886e-05,2,0,0,0
CLM-006889,3,97,185,5.7625509209510635e-05,2,0,10,0
CLM-006890,3,81,211,7.060970192348668e-05,0,0,8,0
CLM-006891,3,57,193,5.65204716816506e-05,5,0,10,0
CLM-006892,3,97,185,6.132014311552411e-05,4,0,6,0
CLM-006893,2,28,254,4.183736230596666e-05,6,0,0,0
CLM-006894,2,22,165,4.619926357281088e-05,3,0,0,0
CLM-006895,3,43,117,5.925346052934201e-05,2,0,6,0
CLM-006896,2,7,228,5.300754342395576e-05,1,0,0,0
CLM-006897,2,81,211,4.680038495822452e-05,1,0,0,0
CLM-006898,2,57,193,4.172552364425277e-05,7,0,0,0
CLM-006899,2,133,244,4.3748510578783044e-05,4,0,0,0
CLM-006900,3,67,251,6.139289768543038e-05,3,0,8,0
CLM-006901,3,138,126,6.613848996356642e-05,1,0,5,0
CLM-006902,2,133,244,4.5626326732476144e-05,6,0,0,0
CLM-006903,3,120,173,6.154069336406599e-05,1,0,7,0
CLM-006904,2,102,256,4.074346366610106e-05,9,0,0,0
CLM-006905,3,33,252,7.109094676608666e-05,3,0,0,0
CLM-006906,3,78,272,6.358099691460688e-05,2,0,5,0
CLM-006907,3,46,231,6.701341804710501e-05,0,0,6,0
CLM-006908,2,54,156,4.441637681343268e-05,5,0,0,0
CLM-006909,2,122,299,4.633159021450874e-05,2,0,0,0
CLM-006910,3,113,112,6.476063394004645e-05,1,0,9,0
CLM-006911,3,148,222,5.692239059442865e-05,5,0,8,0
CLM-006912,3,78,272,6.049781073885224e-05,4,0,3,0
CLM-006913,3,19,261,6.681397522739237e-05,0,0,5,0
CLM-006914,3,123,185,6.04946113787941e-05,7,0,6,0
CLM-006915,3,77,134,5.699333739037901e-05,7,0,10,0
CLM-006916,3,148,222,5.3866708177816657e-05,5,0,6,0
CLM-006917,2,54,156,4.397653245230381e-05,9,0,0,0
CLM-006918,2,8,77,4.672202463465482e-05,2,0,0,0
CLM-006919,3,20,224,6.511102868500147e-05,1,0,8,0
CLM-006920,2,136,199,4.272254990600143e-05,6,0,0,0
CLM-006921,2,86,230,4.210858857567515e-05,4,0,0,0
CLM-006922,3,16,208,5.743271356414781e-05,7,0,4,0
CLM-006923,2,72,241,4.410542684055882e-05,2,0,0,0
CLM-006924,3,20,224,7.138570096885652e-05,2,0,3,0
CLM-006925,2,80,306,4.226608429087307e-05,3,0,0,0
CLM-006926,2,67,251,5.089033687560957e-05,2,0,0,0
CLM-006927,3,16,208,5.882385777964519e-05,10,0,2,0
CLM-006928,2,96,149,4.4304449334163865e-05,2,0,0,0
CLM-006929,3,97,185,5.977297271532557e-05,3,0,3,0
CLM-006930,3,75,184,5.731804948642219e-05,5,0,6,0
CLM-006931,3,77,134,5.668518748069561e-05,3,0,6,0
CLM-006932,3,131,61,6.405876059355107e-05,1,0,6,0
CLM-006933,3,33,252,6.657674922548627e-05,0,0,7,0
CLM-006934,3,86,230,5.9461764803720956e-05,6,0,4,0
CLM-006935,2,72,241,4.467504926345201e-05,4,0,0,0
CLM-006936,2,84,191,4.378251145811947e-05,8,0,0,0
CLM-006937,2,4,171,4.6449430410479835e-05,4,0,0,0
CLM-006938,3,99,204,5.903774228914229e-05,3,0,3,0
CLM-006939,2,87,114,5.711822873424716e-05,0,0,0,0
CLM-006940,2,46,231,4.450708067989254e-05,8,0,0,0
CLM-006941,2,25,266,4.1823072934926825e-05,5,0,0,0
CLM-006942,3,4,171,6.191747227759421e-05,2,0,6,0
CLM-006943,3,111,213,5.436450003306407e-05,7,0,8,0
CLM-006944,3,112,172,6.928844575856822e-05,1,0,2,0
CLM-006945,3,14,186,5.9478238088149695e-05,3,0,12,0
CLM-006946,2,42,157,4.97462451140669e-05,1,0,0,0
CLM-006947,2,4,171,4.21150189958047e-05,5,0,0,0
CLM-006948,3,40,252,5.8657800147532796e-05,4,0,6,0
CLM-006949,3,123,185,6.41042303668392e-05,1,0,6,0
CLM-006950,2,7,228,4.9523261790826254e-05,3,0,0,0
CLM-006951,3,12,118,6.069090793488327e-05,4,0,6,0
CLM-006952,3,97,185,7.82958009072176e-05,0,0,9,0
