risk_level,risk_score,recommendation,ml_probability,anomaly_score,graph_risk_indicator,multimodal_inconsistency,top_risk_factors,shap_values,claim_id
LOW,0.0,APPROVE,0.0,0.4134,False,False,"['device_age_days: ↓ legitimate (0.419)', 'claim_frequency: ↓ legitimate (0.356)', 'pagerank_score: ↓ legitimate (0.211)', 'days_since_policy_start: ↓ legitimate (0.207)', 'community_size: ↓ legitimate (0.198)']","{'device_age_days': -0.4186, 'claim_frequency': -0.3565, 'pagerank_score': -0.2108, 'days_since_policy_start': -0.2071, 'community_size': -0.1977}",CLM-006343
LOW,0.0,APPROVE,0.0,0.4277,False,False,"['claim_amount: ↓ legitimate (0.589)', 'coverage_utilization: ↓ legitimate (0.381)', 'claim_frequency: ↓ legitimate (0.322)', 'days_since_policy_start: ↓ legitimate (0.206)', 'community_size: ↓ legitimate (0.203)']","{'claim_amount': -0.5891, 'coverage_utilization': -0.3814, 'claim_frequency': -0.3222, 'days_since_policy_start': -0.2061, 'community_size': -0.2028}",CLM-006344
LOW,0.0,APPROVE,0.0,0.4113,False,False,"['claim_amount: ↓ legitimate (0.574)', 'n_shared_shops: ↓ legitimate (0.309)', 'days_since_policy_start: ↑ fraud (0.205)', 'amount_vs_device_price: ↓ legitimate (0.161)', 'coverage_utilization: ↑ fraud (0.152)']","{'claim_amount': -0.5739, 'n_shared_shops': -0.3087, 'days_since_policy_start': 0.2048, 'amount_vs_device_price': -0.1609, 'coverage_utilization': 0.152}",CLM-006345
LOW,0.0,APPROVE,0.0,0.4441,False,False,"['claim_amount: ↓ legitimate (0.519)', 'n_shared_shops: ↓ legitimate (0.285)', 'claim_frequency: ↓ legitimate (0.268)', 'amount_vs_device_price: ↓ legitimate (0.230)', 'pagerank_score: ↓ legitimate (0.228)']","{'claim_amount': -0.5195, 'n_shared_shops': -0.2848, 'claim_frequency': -0.2683, 'amount_vs_device_price': -0.2303, 'pagerank_score': -0.2285}",CLM-006346
LOW,0.0,APPROVE,0.0,0.4426,False,False,"['claim_amount: ↓ legitimate (0.571)', 'device_age_days: ↓ legitimate (0.374)', 'claim_frequency: ↓ legitimate (0.265)', 'community_size: ↓ legitimate (0.233)', 'amount_vs_device_price: ↓ legitimate (0.172)']","{'claim_amount': -0.5707, 'device_age_days': -0.3736, 'claim_frequency': -0.2652, 'community_size': -0.2331, 'amount_vs_device_price': -0.1724}",CLM-006347
LOW,0.0001,APPROVE,0.0001,0.4432,False,False,"['coverage_utilization: ↓ legitimate (0.443)', 'n_shared_shops: ↓ legitimate (0.424)', 'days_since_policy_start: ↑ fraud (0.267)', 'premium_amount: ↑ fraud (0.224)', 'claim_frequency: ↓ legitimate (0.207)']","{'coverage_utilization': -0.4427, 'n_shared_shops': -0.4239, 'days_since_policy_start': 0.2674, 'premium_amount': 0.2236, 'claim_frequency': -0.2073}",CLM-006348
LOW,0.0001,APPROVE,0.0001,0.4489,False,False,"['claim_frequency: ↑ fraud (0.480)', 'n_shared_shops: ↓ legitimate (0.458)', 'premium_amount: ↓ legitimate (0.297)', 'amount_vs_device_price: ↓ legitimate (0.249)', 'pagerank_score: ↓ legitimate (0.181)']","{'claim_frequency': 0.4801, 'n_shared_shops': -0.4575, 'premium_amount': -0.2966, 'amount_vs_device_price': -0.2493, 'pagerank_score': -0.1815}",CLM-006349
LOW,0.0,APPROVE,0.0,0.4586,False,False,"['claim_amount: ↓ legitimate (0.627)', 'n_shared_shops: ↓ legitimate (0.324)', 'device_age_days: ↑ fraud (0.237)', 'premium_amount: ↑ fraud (0.216)', 'amount_vs_device_price: ↓ legitimate (0.208)']","{'claim_amount': -0.6266, 'n_shared_shops': -0.3238, 'device_age_days': 0.2369, 'premium_amount': 0.2158, 'amount_vs_device_price': -0.2084}",CLM-006350
LOW,0.0,APPROVE,0.0,0.5042,False,False,"['claim_amount: ↓ legitimate (0.677)', 'claim_frequency: ↓ legitimate (0.317)', 'amount_vs_device_price: ↓ legitimate (0.146)', 'n_shared_shops: ↑ fraud (0.135)', 'pagerank_score: ↓ legitimate (0.128)']","{'claim_amount': -0.6773, 'claim_frequency': -0.3168, 'amount_vs_device_price': -0.1459, 'n_shared_shops': 0.1348, 'pagerank_score': -0.1283}",CLM-006351
LOW,0.0,APPROVE,0.0,0.4394,False,False,"['claim_amount: ↓ legitimate (0.677)', 'device_age_days: ↓ legitimate (0.431)', 'amount_vs_device_price: ↓ legitimate (0.189)', 'policy_type_encoded: ↓ legitimate (0.172)', 'pagerank_score: ↓ legitimate (0.121)']","{'claim_amount': -0.6774, 'device_age_days': -0.4311, 'amount_vs_device_price': -0.1887, 'policy_type_encoded': -0.1719, 'pagerank_score': -0.1205}",CLM-006352
LOW,0.0,APPROVE,0.0,0.3948,False,False,"['claim_amount: ↓ legitimate (0.534)', 'n_shared_shops: ↓ legitimate (0.313)', 'claim_frequency: ↓ legitimate (0.262)', 'pagerank_score: ↓ legitimate (0.172)', 'device_age_days: ↑ fraud (0.166)']","{'claim_amount': -0.5343, 'n_shared_shops': -0.3132, 'claim_frequency': -0.2616, 'pagerank_score': -0.1722, 'device_age_days': 0.1658}",CLM-006353
LOW,0.0,APPROVE,0.0,0.3981,False,False,"['claim_amount: ↓ legitimate (0.727)', 'claim_frequency: ↓ legitimate (0.257)', 'community_size: ↓ legitimate (0.181)', 'amount_vs_device_price: ↓ legitimate (0.156)', 'pagerank_score: ↓ legitimate (0.146)']","{'claim_amount': -0.7266, 'claim_frequency': -0.2573, 'community_size': -0.1814, 'amount_vs_device_price': -0.156, 'pagerank_score': -0.1461}",CLM-006354
LOW,0.0,APPROVE,0.0,0.444,False,False,"['claim_amount: ↓ legitimate (0.662)', 'device_age_days: ↓ legitimate (0.376)', 'claim_frequency: ↓ legitimate (0.265)', 'community_size: ↓ legitimate (0.219)', 'pagerank_score: ↓ legitimate (0.145)']","{'claim_amount': -0.662, 'device_age_days': -0.3764, 'claim_frequency': -0.2654, 'community_size': -0.2194, 'pagerank_score': -0.1448}",CLM-006355
LOW,0.0,APPROVE,0.0,0.435,False,False,"['claim_amount: ↓ legitimate (0.597)', 'n_shared_shops: ↓ legitimate (0.355)', 'device_age_days: ↓ legitimate (0.347)', 'community_size: ↑ fraud (0.160)', 'amount_vs_device_price: ↓ legitimate (0.155)']","{'claim_amount': -0.5967, 'n_shared_shops': -0.3551, 'device_age_days': -0.3469, 'community_size': 0.1596, 'amount_vs_device_price': -0.1553}",CLM-006356
LOW,0.0,APPROVE,0.0,0.5228,False,True,"['claim_amount: ↓ legitimate (0.713)', 'days_since_policy_start: ↑ fraud (0.222)', 'pagerank_score: ↑ fraud (0.201)', 'amount_vs_device_price: ↓ legitimate (0.180)', 'device_age_days: ↓ legitimate (0.166)']","{'claim_amount': -0.7133, 'days_since_policy_start': 0.2217, 'pagerank_score': 0.2011, 'amount_vs_device_price': -0.1803, 'device_age_days': -0.166}",CLM-006357
LOW,0.0001,APPROVE,0.0001,0.464,False,False,"['claim_amount: ↓ legitimate (0.800)', 'claim_frequency: ↑ fraud (0.479)', 'device_age_days: ↑ fraud (0.244)', 'claim_type_encoded: ↑ fraud (0.167)', 'amount_vs_device_price: ↓ legitimate (0.144)']","{'claim_amount': -0.7998, 'claim_frequency': 0.4789, 'device_age_days': 0.2438, 'claim_type_encoded': 0.1667, 'amount_vs_device_price': -0.144}",CLM-006358
LOW,0.0004,APPROVE,0.0004,0.5524,False,False,"['claim_amount: ↑ fraud (1.799)', 'claim_frequency: ↑ fraud (1.051)', 'n_shared_shops: ↓ legitimate (0.847)', 'device_age_days: ↓ legitimate (0.427)', 'amount_vs_device_price: ↑ fraud (0.355)']","{'claim_amount': 1.7987, 'claim_frequency': 1.0514, 'n_shared_shops': -0.8473, 'device_age_days': -0.4266, 'amount_vs_device_price': 0.3546}",CLM-006359
LOW,0.0,APPROVE,0.0,0.4024,False,False,"['claim_amount: ↓ legitimate (0.670)', 'claim_frequency: ↓ legitimate (0.362)', 'device_age_days: ↓ legitimate (0.336)', 'pagerank_score: ↑ fraud (0.211)', 'days_since_policy_start: ↓ legitimate (0.195)']","{'claim_amount': -0.6697, 'claim_frequency': -0.3615, 'device_age_days': -0.3361, 'pagerank_score': 0.211, 'days_since_policy_start': -0.1947}",CLM-006360
LOW,0.0,APPROVE,0.0,0.3975,False,False,"['claim_amount: ↓ legitimate (0.755)', 'device_age_days: ↓ legitimate (0.314)', 'claim_frequency: ↓ legitimate (0.247)', 'premium_amount: ↑ fraud (0.223)', 'n_shared_shops: ↑ fraud (0.191)']","{'claim_amount': -0.7547, 'device_age_days': -0.314, 'claim_frequency': -0.2473, 'premium_amount': 0.2231, 'n_shared_shops': 0.1912}",CLM-006361
LOW,0.0,APPROVE,0.0,0.4072,False,False,"['claim_amount: ↓ legitimate (0.722)', 'coverage_utilization: ↓ legitimate (0.406)', 'claim_frequency: ↓ legitimate (0.264)', 'n_shared_shops: ↑ fraud (0.212)', 'community_size: ↑ fraud (0.184)']","{'claim_amount': -0.7217, 'coverage_utilization': -0.4061, 'claim_frequency': -0.2642, 'n_shared_shops': 0.2121, 'community_size': 0.1841}",CLM-006362
LOW,0.0,APPROVE,0.0,0.4301,False,False,"['claim_amount: ↓ legitimate (0.588)', 'n_shared_shops: ↓ legitimate (0.321)', 'claim_frequency: ↓ legitimate (0.256)', 'amount_vs_device_price: ↓ legitimate (0.189)', 'device_age_days: ↑ fraud (0.174)']","{'claim_amount': -0.588, 'n_shared_shops': -0.3213, 'claim_frequency': -0.2559, 'amount_vs_device_price': -0.1892, 'device_age_days': 0.174}",CLM-006363
LOW,0.0,APPROVE,0.0,0.4512,False,False,"['claim_amount: ↓ legitimate (0.538)', 'claim_frequency: ↓ legitimate (0.280)', 'n_shared_shops: ↓ legitimate (0.273)', 'community_size: ↓ legitimate (0.265)', 'device_age_days: ↓ legitimate (0.258)']","{'claim_amount': -0.5375, 'claim_frequency': -0.28, 'n_shared_shops': -0.2728, 'community_size': -0.265, 'device_age_days': -0.2581}",CLM-006364
LOW,0.0001,APPROVE,0.0001,0.4178,False,False,"['n_shared_shops: ↓ legitimate (0.430)', 'device_age_days: ↓ legitimate (0.360)', 'premium_amount: ↑ fraud (0.249)', 'pagerank_score: ↓ legitimate (0.210)', 'claim_frequency: ↓ legitimate (0.185)']","{'n_shared_shops': -0.4303, 'device_age_days': -0.3603, 'premium_amount': 0.2486, 'pagerank_score': -0.2101, 'claim_frequency': -0.1853}",CLM-006365
LOW,0.0,APPROVE,0.0,0.4575,False,False,"['claim_amount: ↓ legitimate (0.643)', 'claim_frequency: ↑ fraud (0.384)', 'n_shared_shops: ↓ legitimate (0.382)', 'device_age_days: ↑ fraud (0.294)', 'amount_vs_device_price: ↓ legitimate (0.207)']","{'claim_amount': -0.6434, 'claim_frequency': 0.3842, 'n_shared_shops': -0.382, 'device_age_days': 0.2944, 'amount_vs_device_price': -0.2066}",CLM-006366
LOW,0.0,APPROVE,0.0,0.4527,False,False,"['claim_amount: ↓ legitimate (0.884)', 'claim_frequency: ↑ fraud (0.426)', 'amount_vs_device_price: ↓ legitimate (0.360)', 'n_shared_shops: ↑ fraud (0.211)', 'policy_type_encoded: ↓ legitimate (0.190)']","{'claim_amount': -0.8842, 'claim_frequency': 0.4261, 'amount_vs_device_price': -0.3603, 'n_shared_shops': 0.2108, 'policy_type_encoded': -0.1898}",CLM-006367
LOW,0.0001,APPROVE,0.0001,0.4717,False,False,"['claim_frequency: ↑ fraud (1.340)', 'claim_amount: ↓ legitimate (0.698)', 'coverage_utilization: ↓ legitimate (0.399)', 'n_shared_shops: ↓ legitimate (0.357)', 'pagerank_score: ↑ fraud (0.189)']","{'claim_frequency': 1.34, 'claim_amount': -0.6978, 'coverage_utilization': -0.399, 'n_shared_shops': -0.3571, 'pagerank_score': 0.1892}",CLM-006368
LOW,0.0002,APPROVE,0.0002,0.4196,False,False,"['claim_amount: ↑ fraud (0.722)', 'amount_vs_avg: ↑ fraud (0.710)', 'coverage_utilization: ↓ legitimate (0.571)', 'claim_frequency: ↓ legitimate (0.485)', 'community_size: ↑ fraud (0.270)']","{'claim_amount': 0.7222, 'amount_vs_avg': 0.7097, 'coverage_utilization': -0.5706, 'claim_frequency': -0.4847, 'community_size': 0.2695}",CLM-006369
LOW,0.001,APPROVE,0.001,0.4621,False,False,"['amount_vs_device_price: ↑ fraud (1.278)', 'claim_frequency: ↑ fraud (0.667)', 'claim_amount: ↑ fraud (0.545)', 'premium_amount: ↓ legitimate (0.509)', 'community_size: ↑ fraud (0.351)']","{'amount_vs_device_price': 1.2782, 'claim_frequency': 0.667, 'claim_amount': 0.5454, 'premium_amount': -0.5087, 'community_size': 0.3511}",CLM-006370
LOW,0.0,APPROVE,0.0,0.4844,False,False,"['claim_amount: ↓ legitimate (0.556)', 'n_shared_shops: ↓ legitimate (0.301)', 'claim_frequency: ↓ legitimate (0.226)', 'community_size: ↓ legitimate (0.213)', 'pagerank_score: ↓ legitimate (0.193)']","{'claim_amount': -0.5561, 'n_shared_shops': -0.3013, 'claim_frequency': -0.2256, 'community_size': -0.2129, 'pagerank_score': -0.1929}",CLM-006371
LOW,0.0,APPROVE,0.0,0.4092,False,False,"['claim_amount: ↓ legitimate (0.783)', 'n_shared_shops: ↑ fraud (0.267)', 'premium_amount: ↑ fraud (0.201)', 'amount_vs_device_price: ↓ legitimate (0.180)', 'days_since_policy_start: ↓ legitimate (0.159)']","{'claim_amount': -0.7828, 'n_shared_shops': 0.2673, 'premium_amount': 0.2007, 'amount_vs_device_price': -0.1798, 'days_since_policy_start': -0.1589}",CLM-006372
LOW,0.0001,APPROVE,0.0001,0.3934,False,False,"['claim_frequency: ↓ legitimate (0.373)', 'device_age_days: ↑ fraud (0.361)', 'community_size: ↓ legitimate (0.236)', 'amount_vs_device_price: ↓ legitimate (0.193)', 'days_since_policy_start: ↑ fraud (0.167)']","{'claim_frequency': -0.3733, 'device_age_days': 0.3608, 'community_size': -0.2357, 'amount_vs_device_price': -0.1933, 'days_since_policy_start': 0.1669}",CLM-006373
LOW,0.0,APPROVE,0.0,0.4387,False,False,"['claim_amount: ↓ legitimate (0.653)', 'amount_vs_device_price: ↓ legitimate (0.220)', 'policy_type_encoded: ↓ legitimate (0.177)', 'community_size: ↓ legitimate (0.158)', 'premium_amount: ↓ legitimate (0.095)']","{'claim_amount': -0.6535, 'amount_vs_device_price': -0.2201, 'policy_type_encoded': -0.177, 'community_size': -0.1579, 'premium_amount': -0.0949}",CLM-006374
LOW,0.0,APPROVE,0.0,0.4212,False,False,"['claim_amount: ↓ legitimate (0.583)', 'n_shared_shops: ↓ legitimate (0.339)', 'pagerank_score: ↓ legitimate (0.191)', 'amount_vs_device_price: ↓ legitimate (0.134)', 'claim_frequency: ↓ legitimate (0.127)']","{'claim_amount': -0.5828, 'n_shared_shops': -0.339, 'pagerank_score': -0.1906, 'amount_vs_device_price': -0.1338, 'claim_frequency': -0.1274}",CLM-006375
LOW,0.0,APPROVE,0.0,0.4004,False,False,"['claim_amount: ↓ legitimate (0.786)', 'coverage_utilization: ↓ legitimate (0.367)', 'device_age_days: ↓ legitimate (0.284)', 'amount_vs_device_price: ↓ legitimate (0.220)', 'n_shared_shops: ↑ fraud (0.219)']","{'claim_amount': -0.7863, 'coverage_utilization': -0.3666, 'device_age_days': -0.2844, 'amount_vs_device_price': -0.2203, 'n_shared_shops': 0.2186}",CLM-006376
LOW,0.0001,APPROVE,0.0001,0.4916,False,False,"['claim_amount: ↑ fraud (0.759)', 'n_shared_shops: ↓ legitimate (0.530)', 'claim_frequency: ↓ legitimate (0.530)', 'amount_vs_avg: ↑ fraud (0.382)', 'coverage_utilization: ↓ legitimate (0.353)']","{'claim_amount': 0.7592, 'n_shared_shops': -0.5303, 'claim_frequency': -0.5297, 'amount_vs_avg': 0.3822, 'coverage_utilization': -0.353}",CLM-006377
LOW,0.0001,APPROVE,0.0001,0.394,False,False,"['claim_amount: ↓ legitimate (0.859)', 'claim_frequency: ↑ fraud (0.468)', 'premium_amount: ↑ fraud (0.312)', 'community_size: ↓ legitimate (0.226)', 'amount_vs_device_price: ↓ legitimate (0.224)']","{'claim_amount': -0.8585, 'claim_frequency': 0.4676, 'premium_amount': 0.3125, 'community_size': -0.2264, 'amount_vs_device_price': -0.2244}",CLM-006378
LOW,0.0,APPROVE,0.0,0.4353,False,False,"['claim_amount: ↓ legitimate (0.619)', 'n_shared_shops: ↓ legitimate (0.338)', 'device_age_days: ↓ legitimate (0.266)', 'pagerank_score: ↓ legitimate (0.180)', 'amount_vs_device_price: ↓ legitimate (0.171)']","{'claim_amount': -0.6194, 'n_shared_shops': -0.3378, 'device_age_days': -0.2662, 'pagerank_score': -0.1803, 'amount_vs_device_price': -0.1712}",CLM-006379
LOW,0.0012,APPROVE,0.0012,0.4513,False,False,"['claim_amount: ↑ fraud (2.219)', 'amount_vs_avg: ↑ fraud (0.850)', 'claim_frequency: ↑ fraud (0.668)', 'n_shared_shops: ↓ legitimate (0.430)', 'pagerank_score: ↑ fraud (0.271)']","{'claim_amount': 2.2186, 'amount_vs_avg': 0.8499, 'claim_frequency': 0.6678, 'n_shared_shops': -0.4297, 'pagerank_score': 0.2705}",CLM-006380
LOW,0.0,APPROVE,0.0,0.4311,False,False,"['claim_amount: ↓ legitimate (0.550)', 'days_since_policy_start: ↑ fraud (0.350)', 'n_shared_shops: ↓ legitimate (0.318)', 'device_age_days: ↑ fraud (0.241)', 'amount_vs_device_price: ↓ legitimate (0.193)']","{'claim_amount': -0.5504, 'days_since_policy_start': 0.3499, 'n_shared_shops': -0.3178, 'device_age_days': 0.2407, 'amount_vs_device_price': -0.1925}",CLM-006381
LOW,0.0,APPROVE,0.0,0.449,False,False,"['claim_amount: ↓ legitimate (0.690)', 'claim_frequency: ↓ legitimate (0.300)', 'pagerank_score: ↓ legitimate (0.177)', 'n_shared_shops: ↑ fraud (0.167)', 'amount_vs_device_price: ↓ legitimate (0.132)']","{'claim_amount': -0.6898, 'claim_frequency': -0.3004, 'pagerank_score': -0.1775, 'n_shared_shops': 0.1673, 'amount_vs_device_price': -0.1318}",CLM-006382
LOW,0.0277,APPROVE,0.0277,0.4466,False,False,"['claim_amount: ↑ fraud (3.941)', 'claim_frequency: ↑ fraud (1.344)', 'amount_vs_device_price: ↑ fraud (1.179)', 'n_shared_shops: ↑ fraud (0.862)', 'premium_amount: ↑ fraud (0.671)']","{'claim_amount': 3.9409, 'claim_frequency': 1.3441, 'amount_vs_device_price': 1.1789, 'n_shared_shops': 0.8621, 'premium_amount': 0.671}",CLM-006383
LOW,0.0,APPROVE,0.0,0.4169,False,False,"['claim_amount: ↓ legitimate (0.711)', 'claim_frequency: ↓ legitimate (0.301)', 'device_age_days: ↑ fraud (0.199)', 'pagerank_score: ↓ legitimate (0.178)', 'amount_vs_device_price: ↓ legitimate (0.139)']","{'claim_amount': -0.7111, 'claim_frequency': -0.3011, 'device_age_days': 0.1992, 'pagerank_score': -0.1777, 'amount_vs_device_price': -0.1385}",CLM-006384
LOW,0.0002,APPROVE,0.0002,0.4089,False,False,"['claim_frequency: ↑ fraud (1.434)', 'claim_amount: ↓ legitimate (0.824)', 'community_size: ↓ legitimate (0.268)', 'days_since_policy_start: ↑ fraud (0.191)', 'pagerank_score: ↑ fraud (0.149)']","{'claim_frequency': 1.434, 'claim_amount': -0.8241, 'community_size': -0.2684, 'days_since_policy_start': 0.1908, 'pagerank_score': 0.1488}",CLM-006385
LOW,0.0,APPROVE,0.0,0.4209,False,False,"['claim_amount: ↓ legitimate (0.686)', 'claim_frequency: ↓ legitimate (0.259)', 'amount_vs_device_price: ↓ legitimate (0.168)', 'community_size: ↓ legitimate (0.142)', 'device_age_days: ↑ fraud (0.130)']","{'claim_amount': -0.6862, 'claim_frequency': -0.2594, 'amount_vs_device_price': -0.168, 'community_size': -0.1421, 'device_age_days': 0.1302}",CLM-006386
LOW,0.0,APPROVE,0.0,0.4544,False,False,"['claim_amount: ↓ legitimate (0.546)', 'n_shared_shops: ↓ legitimate (0.301)', 'claim_frequency: ↓ legitimate (0.269)', 'device_age_days: ↑ fraud (0.168)', 'amount_vs_device_price: ↓ legitimate (0.162)']","{'claim_amount': -0.5463, 'n_shared_shops': -0.3012, 'claim_frequency': -0.2694, 'device_age_days': 0.1676, 'amount_vs_device_price': -0.1617}",CLM-006387
LOW,0.0,APPROVE,0.0,0.3963,False,False,"['claim_amount: ↓ legitimate (0.576)', 'n_shared_shops: ↓ legitimate (0.338)', 'device_age_days: ↓ legitimate (0.230)', 'pagerank_score: ↓ legitimate (0.187)', 'days_since_policy_start: ↓ legitimate (0.156)']","{'claim_amount': -0.5755, 'n_shared_shops': -0.3379, 'device_age_days': -0.2302, 'pagerank_score': -0.1868, 'days_since_policy_start': -0.1558}",CLM-006388
LOW,0.0016,APPROVE,0.0016,0.4854,False,False,"['claim_amount: ↑ fraud (1.883)', 'amount_vs_avg: ↑ fraud (1.172)', 'amount_vs_device_price: ↑ fraud (1.151)', 'coverage_utilization: ↓ legitimate (0.478)', 'days_since_policy_start: ↓ legitimate (0.299)']","{'claim_amount': 1.8828, 'amount_vs_avg': 1.1715, 'amount_vs_device_price': 1.1507, 'coverage_utilization': -0.4777, 'days_since_policy_start': -0.299}",CLM-006389
LOW,0.0,APPROVE,0.0,0.3868,False,False,"['claim_amount: ↓ legitimate (0.710)', 'device_age_days: ↓ legitimate (0.399)', 'claim_frequency: ↓ legitimate (0.333)', 'days_since_policy_start: ↓ legitimate (0.184)', 'amount_vs_device_price: ↓ legitimate (0.152)']","{'claim_amount': -0.7097, 'device_age_days': -0.3987, 'claim_frequency': -0.3331, 'days_since_policy_start': -0.1844, 'amount_vs_device_price': -0.1523}",CLM-006390
LOW,0.0,APPROVE,0.0,0.4182,False,False,"['claim_amount: ↓ legitimate (0.712)', 'amount_vs_device_price: ↓ legitimate (0.206)', 'policy_type_encoded: ↓ legitimate (0.184)', 'days_since_policy_start: ↓ legitimate (0.155)', 'premium_amount: ↓ legitimate (0.143)']","{'claim_amount': -0.7119, 'amount_vs_device_price': -0.2058, 'policy_type_encoded': -0.1835, 'days_since_policy_start': -0.1555, 'premium_amount': -0.1427}",CLM-006391
